transaction_id,customer_id,transaction_date,amount,transaction_type,status,payment_method
12050,4193-ORFCL,2026-06-16,45.1,payment,success,Mailed check
12051,4193-ORFCL,2026-07-16,45.1,payment,success,Mailed check
12052,4193-ORFCL,2026-08-16,45.1,payment,success,Mailed check
12053,1636-NTNCO,2026-03-16,50.95,payment,success,Credit card (automatic)
12054,1636-NTNCO,2026-04-16,50.95,payment,success,Credit card (automatic)
12055,1636-NTNCO,2026-05-16,50.95,payment,success,Credit card (automatic)
12056,1636-NTNCO,2026-06-16,50.95,payment,success,Credit card (automatic)
12057,1636-NTNCO,2026-07-16,50.95,payment,success,Credit card (automatic)
12058,1636-NTNCO,2026-08-16,50.95,payment,success,Credit card (automatic)
12059,3466-WAESX,2026-03-16,69.1,payment,success,Electronic check
12060,3466-WAESX,2026-04-16,69.1,payment,success,Electronic check
12061,3466-WAESX,2026-05-16,69.1,payment,success,Electronic check
12062,3466-WAESX,2026-06-16,69.1,payment,success,Electronic check
12063,3466-WAESX,2026-07-16,69.1,payment,success,Electronic check
12064,3466-WAESX,2026-08-16,69.1,payment,success,Electronic check
12065,9281-PKKZE,2026-03-16,43.95,payment,success,Electronic check
12066,9281-PKKZE,2026-04-16,43.95,payment,success,Electronic check
12067,9281-PKKZE,2026-05-16,43.95,payment,success,Electronic check
12068,9281-PKKZE,2026-06-16,43.95,payment,success,Electronic check
12069,9281-PKKZE,2026-07-16,43.95,payment,success,Electronic check
12070,9281-PKKZE,2026-08-16,43.95,payment,success,Electronic check
12071,3638-VBZTA,2026-03-16,86.5,payment,success,Bank transfer (automatic)
12072,3638-VBZTA,2026-04-16,86.5,payment,success,Bank transfer (automatic)
12073,3638-VBZTA,2026-05-16,86.5,payment,success,Bank transfer (automatic)
12074,3638-VBZTA,2026-06-16,86.5,payment,success,Bank transfer (automatic)
12075,3638-VBZTA,2026-07-16,86.5,payment,success,Bank transfer (automatic)
12076,3638-VBZTA,2026-08-16,86.5,payment,success,Bank transfer (automatic)
12077,7459-IMVYU,2026-03-16,69.95,payment,success,Electronic check
12078,7459-IMVYU,2026-04-16,69.95,payment,success,Electronic check
12079,7459-IMVYU,2026-05-16,69.95,payment,success,Electronic check
12080,7459-IMVYU,2026-06-16,69.95,payment,success,Electronic check
12081,7459-IMVYU,2026-07-16,69.95,payment,success,Electronic check
12082,7459-IMVYU,2026-08-16,69.95,payment,success,Electronic check
12083,7776-QWNFX,2026-03-16,50.4,payment,success,Bank transfer (automatic)
12084,7776-QWNFX,2026-04-16,50.4,payment,success,Bank transfer (automatic)
12085,7776-QWNFX,2026-05-16,50.4,payment,success,Bank transfer (automatic)
12086,7776-QWNFX,2026-06-16,50.4,payment,success,Bank transfer (automatic)
12087,7776-QWNFX,2026-07-16,50.4,payment,success,Bank transfer (automatic)
12088,7776-QWNFX,2026-08-16,50.4,failed_payment,failed,Bank transfer (automatic)
12089,7776-QWNFX,2026-08-19,50.4,payment,success,Bank transfer (automatic)
12090,6689-TCZHQ,2026-03-16,78.95,payment,success,Electronic check
12091,6689-TCZHQ,2026-04-16,78.95,payment,success,Electronic check
12092,6689-TCZHQ,2026-05-16,78.95,payment,success,Electronic check
12093,6689-TCZHQ,2026-06-16,78.95,payment,success,Electronic check
12094,6689-TCZHQ,2026-07-16,78.95,payment,success,Electronic check
12095,6689-TCZHQ,2026-08-16,78.95,payment,success,Electronic check
12096,8563-OYMQY,2026-03-16,90.95,payment,success,Credit card (automatic)
12097,8563-OYMQY,2026-04-16,90.95,payment,success,Credit card (automatic)
12098,8563-OYMQY,2026-05-16,90.95,payment,success,Credit card (automatic)
12099,8563-OYMQY,2026-06-16,90.95,payment,success,Credit card (automatic)
12100,8563-OYMQY,2026-07-16,90.95,payment,success,Credit card (automatic)
12101,8563-OYMQY,2026-08-16,90.95,payment,success,Credit card (automatic)
12102,0754-EEBDC,2026-03-16,19.9,payment,success,Mailed check
12103,0754-EEBDC,2026-04-16,19.9,payment,success,Mailed check
12104,0754-EEBDC,2026-05-16,19.9,payment,success,Mailed check
12105,0754-EEBDC,2026-06-16,19.9,payment,success,Mailed check
12106,0754-EEBDC,2026-07-16,19.9,payment,success,Mailed check
12107,0754-EEBDC,2026-08-16,19.9,payment,success,Mailed check
12108,5777-ZPQNC,2026-03-16,20.15,payment,success,Electronic check
12109,5777-ZPQNC,2026-04-16,20.15,payment,success,Electronic check
12110,5777-ZPQNC,2026-05-16,20.15,payment,success,Electronic check
12111,5777-ZPQNC,2026-06-16,20.15,payment,success,Electronic check
12112,5777-ZPQNC,2026-07-16,20.15,payment,success,Electronic check
12113,5777-ZPQNC,2026-08-16,20.15,payment,success,Electronic check
12114,1951-IEYXM,2026-03-16,90.6,payment,success,Credit card (automatic)
12115,1951-IEYXM,2026-04-16,90.6,payment,success,Credit card (automatic)
12116,1951-IEYXM,2026-05-16,90.6,payment,success,Credit card (automatic)
12117,1951-IEYXM,2026-06-16,90.6,payment,success,Credit card (automatic)
12118,1951-IEYXM,2026-07-16,90.6,payment,success,Credit card (automatic)
12119,1951-IEYXM,2026-08-16,90.6,payment,success,Credit card (automatic)
12120,3318-NMQXL,2026-03-16,92.0,payment,success,Electronic check
12121,3318-NMQXL,2026-04-16,92.0,payment,success,Electronic check
12122,3318-NMQXL,2026-05-16,92.0,payment,success,Electronic check
12123,3318-NMQXL,2026-06-16,92.0,payment,success,Electronic check
12124,3318-NMQXL,2026-07-16,92.0,payment,success,Electronic check
12125,3318-NMQXL,2026-08-16,92.0,payment,success,Electronic check
12126,3143-ILDAL,2026-03-16,94.45,payment,success,Electronic check
12127,3143-ILDAL,2026-04-16,94.45,payment,success,Electronic check
12128,3143-ILDAL,2026-05-16,94.45,failed_payment,failed,Electronic check
12129,3143-ILDAL,2026-05-19,94.45,payment,success,Electronic check
12130,3143-ILDAL,2026-06-16,94.45,payment,success,Electronic check
12131,3143-ILDAL,2026-07-16,94.45,payment,success,Electronic check
12132,3143-ILDAL,2026-08-16,94.45,payment,success,Electronic check
12133,1022-RKXDR,2026-03-16,24.85,payment,success,Mailed check
12134,1022-RKXDR,2026-04-16,24.85,payment,success,Mailed check
12135,1022-RKXDR,2026-05-16,24.85,payment,success,Mailed check
12136,1022-RKXDR,2026-06-16,24.85,payment,success,Mailed check
12137,1022-RKXDR,2026-07-16,24.85,payment,success,Mailed check
12138,1022-RKXDR,2026-08-16,24.85,payment,success,Mailed check
12139,2361-FJWNO,2026-03-16,36.0,payment,success,Credit card (automatic)
12140,2361-FJWNO,2026-04-16,36.0,payment,success,Credit card (automatic)
12141,2361-FJWNO,2026-05-16,36.0,payment,success,Credit card (automatic)
12142,2361-FJWNO,2026-06-16,36.0,payment,success,Credit card (automatic)
12143,2361-FJWNO,2026-07-16,36.0,payment,success,Credit card (automatic)
12144,2361-FJWNO,2026-08-16,36.0,payment,success,Credit card (automatic)
12145,2272-UOINI,2026-03-16,78.5,payment,success,Electronic check
12146,2272-UOINI,2026-04-16,78.5,payment,success,Electronic check
12147,2272-UOINI,2026-05-16,78.5,payment,success,Electronic check
12148,2272-UOINI,2026-06-16,78.5,payment,success,Electronic check
12149,2272-UOINI,2026-07-16,78.5,payment,success,Electronic check
12150,2272-UOINI,2026-08-16,78.5,payment,success,Electronic check
12151,8232-UTFOZ,2026-03-16,19.95,payment,success,Credit card (automatic)
12152,8232-UTFOZ,2026-04-16,19.95,payment,success,Credit card (automatic)
12153,8232-UTFOZ,2026-05-16,19.95,payment,success,Credit card (automatic)
12154,8232-UTFOZ,2026-06-16,19.95,payment,success,Credit card (automatic)
12155,8232-UTFOZ,2026-07-16,19.95,payment,success,Credit card (automatic)
12156,8232-UTFOZ,2026-08-16,19.95,payment,success,Credit card (automatic)
12157,3750-YHRYO,2026-03-16,20.65,payment,success,Mailed check
12158,3750-YHRYO,2026-04-16,20.65,payment,success,Mailed check
12159,3750-YHRYO,2026-05-16,20.65,payment,success,Mailed check
12160,3750-YHRYO,2026-06-16,20.65,payment,success,Mailed check
12161,3750-YHRYO,2026-07-16,20.65,payment,success,Mailed check
12162,3750-YHRYO,2026-08-16,20.65,failed_payment,failed,Mailed check
12163,3750-YHRYO,2026-08-19,20.65,payment,success,Mailed check
12164,6637-KYRCV,2026-03-16,30.5,payment,success,Electronic check
12165,6637-KYRCV,2026-04-16,30.5,payment,success,Electronic check
12166,6637-KYRCV,2026-05-16,30.5,failed_payment,failed,Electronic check
12167,6637-KYRCV,2026-05-19,30.5,payment,success,Electronic check
12168,6637-KYRCV,2026-06-16,30.5,payment,success,Electronic check
12169,6637-KYRCV,2026-07-16,30.5,payment,success,Electronic check
12170,6637-KYRCV,2026-08-16,30.5,payment,success,Electronic check
12171,5668-MEISB,2026-03-16,106.1,payment,success,Credit card (automatic)
12172,5668-MEISB,2026-04-16,106.1,payment,success,Credit card (automatic)
12173,5668-MEISB,2026-05-16,106.1,payment,success,Credit card (automatic)
12174,5668-MEISB,2026-06-16,106.1,payment,success,Credit card (automatic)
12175,5668-MEISB,2026-07-16,106.1,payment,success,Credit card (automatic)
12176,5668-MEISB,2026-08-16,106.1,payment,success,Credit card (automatic)
12177,0129-QMPDR,2026-03-16,20.5,payment,success,Bank transfer (automatic)
12178,0129-QMPDR,2026-04-16,20.5,payment,success,Bank transfer (automatic)
12179,0129-QMPDR,2026-05-16,20.5,payment,success,Bank transfer (automatic)
12180,0129-QMPDR,2026-06-16,20.5,payment,success,Bank transfer (automatic)
12181,0129-QMPDR,2026-07-16,20.5,payment,success,Bank transfer (automatic)
12182,0129-QMPDR,2026-08-16,20.5,payment,success,Bank transfer (automatic)
12183,7188-CBBBA,2026-03-16,95.5,payment,success,Electronic check
12184,7188-CBBBA,2026-04-16,95.5,payment,success,Electronic check
12185,7188-CBBBA,2026-05-16,95.5,payment,success,Electronic check
12186,7188-CBBBA,2026-06-16,95.5,payment,success,Electronic check
12187,7188-CBBBA,2026-07-16,95.5,payment,success,Electronic check
12188,7188-CBBBA,2026-08-16,95.5,payment,success,Electronic check
12189,5356-CSVSQ,2026-03-16,64.6,payment,success,Electronic check
12190,5356-CSVSQ,2026-04-16,64.6,payment,success,Electronic check
12191,5356-CSVSQ,2026-05-16,64.6,payment,success,Electronic check
12192,5356-CSVSQ,2026-06-16,64.6,payment,success,Electronic check
12193,5356-CSVSQ,2026-07-16,64.6,payment,success,Electronic check
12194,5356-CSVSQ,2026-08-16,64.6,payment,success,Electronic check
12195,3221-CJMSG,2026-03-16,51.1,payment,success,Credit card (automatic)
12196,3221-CJMSG,2026-04-16,51.1,payment,success,Credit card (automatic)
12197,3221-CJMSG,2026-05-16,51.1,payment,success,Credit card (automatic)
12198,3221-CJMSG,2026-06-16,51.1,payment,success,Credit card (automatic)
12199,3221-CJMSG,2026-07-16,51.1,failed_payment,failed,Credit card (automatic)
12200,3221-CJMSG,2026-07-19,51.1,payment,success,Credit card (automatic)
12201,3221-CJMSG,2026-08-16,51.1,payment,success,Credit card (automatic)
12202,4720-VSTSI,2026-03-16,84.8,failed_payment,failed,Bank transfer (automatic)
12203,4720-VSTSI,2026-03-19,84.8,payment,success,Bank transfer (automatic)
12204,4720-VSTSI,2026-04-16,84.8,failed_payment,failed,Bank transfer (automatic)
12205,4720-VSTSI,2026-05-16,84.8,failed_payment,failed,Bank transfer (automatic)
12206,4720-VSTSI,2026-05-19,84.8,payment,success,Bank transfer (automatic)
12207,4720-VSTSI,2026-06-16,84.8,payment,success,Bank transfer (automatic)
12208,4720-VSTSI,2026-07-16,84.8,failed_payment,failed,Bank transfer (automatic)
12209,4720-VSTSI,2026-07-19,84.8,payment,success,Bank transfer (automatic)
12210,4720-VSTSI,2026-08-16,84.8,payment,success,Bank transfer (automatic)
12211,3219-JQRSL,2026-03-16,89.1,payment,success,Credit card (automatic)
12212,3219-JQRSL,2026-04-16,89.1,payment,success,Credit card (automatic)
12213,3219-JQRSL,2026-05-16,89.1,payment,success,Credit card (automatic)
12214,3219-JQRSL,2026-06-16,89.1,payment,success,Credit card (automatic)
12215,3219-JQRSL,2026-07-16,89.1,payment,success,Credit card (automatic)
12216,3219-JQRSL,2026-08-16,89.1,payment,success,Credit card (automatic)
12217,2801-NISEI,2026-03-16,54.95,payment,success,Electronic check
12218,2801-NISEI,2026-04-16,54.95,payment,success,Electronic check
12219,2801-NISEI,2026-05-16,54.95,payment,success,Electronic check
12220,2801-NISEI,2026-06-16,54.95,payment,success,Electronic check
12221,2801-NISEI,2026-07-16,54.95,payment,success,Electronic check
12222,2801-NISEI,2026-08-16,54.95,payment,success,Electronic check
12223,3946-MHCZW,2026-03-16,50.9,payment,success,Mailed check
12224,3946-MHCZW,2026-04-16,50.9,payment,success,Mailed check
12225,3946-MHCZW,2026-05-16,50.9,payment,success,Mailed check
12226,3946-MHCZW,2026-06-16,50.9,payment,success,Mailed check
12227,3946-MHCZW,2026-07-16,50.9,payment,success,Mailed check
12228,3946-MHCZW,2026-08-16,50.9,payment,success,Mailed check
12229,4623-ZKHLY,2026-03-16,20.45,payment,success,Bank transfer (automatic)
12230,4623-ZKHLY,2026-04-16,20.45,payment,success,Bank transfer (automatic)
12231,4623-ZKHLY,2026-05-16,20.45,payment,success,Bank transfer (automatic)
12232,4623-ZKHLY,2026-06-16,20.45,payment,success,Bank transfer (automatic)
12233,4623-ZKHLY,2026-07-16,20.45,payment,success,Bank transfer (automatic)
12234,4623-ZKHLY,2026-08-16,20.45,payment,success,Bank transfer (automatic)
12235,6732-VAILE,2026-03-16,85.95,payment,success,Credit card (automatic)
12236,6732-VAILE,2026-04-16,85.95,failed_payment,failed,Credit card (automatic)
12237,6732-VAILE,2026-04-19,85.95,payment,success,Credit card (automatic)
12238,6732-VAILE,2026-05-16,85.95,payment,success,Credit card (automatic)
12239,6732-VAILE,2026-06-16,85.95,payment,success,Credit card (automatic)
12240,6732-VAILE,2026-07-16,85.95,payment,success,Credit card (automatic)
12241,6732-VAILE,2026-08-16,85.95,payment,success,Credit card (automatic)
12242,8201-AAXCB,2026-03-16,60.35,payment,success,Electronic check
12243,8201-AAXCB,2026-04-16,60.35,payment,success,Electronic check
12244,8201-AAXCB,2026-05-16,60.35,payment,success,Electronic check
12245,8201-AAXCB,2026-06-16,60.35,payment,success,Electronic check
12246,8201-AAXCB,2026-07-16,60.35,payment,success,Electronic check
12247,8201-AAXCB,2026-08-16,60.35,payment,success,Electronic check
12248,7696-CFTAT,2026-03-16,19.8,payment,success,Bank transfer (automatic)
12249,7696-CFTAT,2026-04-16,19.8,payment,success,Bank transfer (automatic)
12250,7696-CFTAT,2026-05-16,19.8,payment,success,Bank transfer (automatic)
12251,7696-CFTAT,2026-06-16,19.8,payment,success,Bank transfer (automatic)
12252,7696-CFTAT,2026-07-16,19.8,payment,success,Bank transfer (automatic)
12253,7696-CFTAT,2026-08-16,19.8,payment,success,Bank transfer (automatic)
12254,1845-CSBRZ,2026-03-16,85.35,payment,success,Bank transfer (automatic)
12255,1845-CSBRZ,2026-04-16,85.35,payment,success,Bank transfer (automatic)
12256,1845-CSBRZ,2026-05-16,85.35,payment,success,Bank transfer (automatic)
12257,1845-CSBRZ,2026-06-16,85.35,payment,success,Bank transfer (automatic)
12258,1845-CSBRZ,2026-07-16,85.35,payment,success,Bank transfer (automatic)
12259,1845-CSBRZ,2026-08-16,85.35,payment,success,Bank transfer (automatic)
12260,2123-VSCOT,2026-03-16,72.1,payment,success,Bank transfer (automatic)
12261,2123-VSCOT,2026-04-16,72.1,payment,success,Bank transfer (automatic)
12262,2123-VSCOT,2026-05-16,72.1,payment,success,Bank transfer (automatic)
12263,2123-VSCOT,2026-06-16,72.1,payment,success,Bank transfer (automatic)
12264,2123-VSCOT,2026-07-16,72.1,payment,success,Bank transfer (automatic)
12265,2123-VSCOT,2026-08-16,72.1,payment,success,Bank transfer (automatic)
12266,6651-AZVTJ,2026-03-16,99.8,payment,success,Electronic check
12267,6651-AZVTJ,2026-04-16,99.8,payment,success,Electronic check
12268,6651-AZVTJ,2026-05-16,99.8,payment,success,Electronic check
12269,6651-AZVTJ,2026-06-16,99.8,payment,success,Electronic check
12270,6651-AZVTJ,2026-07-16,99.8,payment,success,Electronic check
12271,6651-AZVTJ,2026-08-16,99.8,payment,success,Electronic check
12272,4566-GOLUK,2026-03-16,107.35,payment,success,Bank transfer (automatic)
12273,4566-GOLUK,2026-04-16,107.35,failed_payment,failed,Bank transfer (automatic)
12274,4566-GOLUK,2026-04-19,107.35,payment,success,Bank transfer (automatic)
12275,4566-GOLUK,2026-05-16,107.35,failed_payment,failed,Bank transfer (automatic)
12276,4566-GOLUK,2026-05-19,107.35,payment,success,Bank transfer (automatic)
12277,4566-GOLUK,2026-06-16,107.35,payment,success,Bank transfer (automatic)
12278,4566-GOLUK,2026-07-16,107.35,payment,success,Bank transfer (automatic)
12279,4566-GOLUK,2026-08-16,107.35,payment,success,Bank transfer (automatic)
12280,2484-DGXPZ,2026-03-16,19.55,payment,success,Mailed check
12281,2484-DGXPZ,2026-04-16,19.55,payment,success,Mailed check
12282,2484-DGXPZ,2026-05-16,19.55,failed_payment,failed,Mailed check
12283,2484-DGXPZ,2026-06-16,19.55,payment,success,Mailed check
12284,2484-DGXPZ,2026-07-16,19.55,payment,success,Mailed check
12285,2484-DGXPZ,2026-08-16,19.55,payment,success,Mailed check
12286,2018-QKYGT,2026-03-16,81.05,payment,success,Electronic check
12287,2018-QKYGT,2026-04-16,81.05,payment,success,Electronic check
12288,2018-QKYGT,2026-05-16,81.05,payment,success,Electronic check
12289,2018-QKYGT,2026-06-16,81.05,payment,success,Electronic check
12290,2018-QKYGT,2026-07-16,81.05,failed_payment,failed,Electronic check
12291,2018-QKYGT,2026-08-16,81.05,payment,success,Electronic check
12292,2792-VPPET,2026-03-16,20.5,payment,success,Electronic check
12293,2792-VPPET,2026-04-16,20.5,payment,success,Electronic check
12294,2792-VPPET,2026-05-16,20.5,payment,success,Electronic check
12295,2792-VPPET,2026-06-16,20.5,payment,success,Electronic check
12296,2792-VPPET,2026-07-16,20.5,payment,success,Electronic check
12297,2792-VPPET,2026-08-16,20.5,payment,success,Electronic check
12298,7409-JURKQ,2026-03-16,111.8,payment,success,Bank transfer (automatic)
12299,7409-JURKQ,2026-04-16,111.8,payment,success,Bank transfer (automatic)
12300,7409-JURKQ,2026-05-16,111.8,payment,success,Bank transfer (automatic)
12301,7409-JURKQ,2026-06-16,111.8,payment,success,Bank transfer (automatic)
12302,7409-JURKQ,2026-07-16,111.8,payment,success,Bank transfer (automatic)
12303,7409-JURKQ,2026-08-16,111.8,payment,success,Bank transfer (automatic)
12304,3247-MHJKM,2026-03-16,20.2,payment,success,Mailed check
12305,3247-MHJKM,2026-04-16,20.2,payment,success,Mailed check
12306,3247-MHJKM,2026-05-16,20.2,payment,success,Mailed check
12307,3247-MHJKM,2026-06-16,20.2,payment,success,Mailed check
12308,3247-MHJKM,2026-07-16,20.2,payment,success,Mailed check
12309,3247-MHJKM,2026-08-16,20.2,payment,success,Mailed check
12310,1964-SVLEA,2026-03-16,19.7,payment,success,Mailed check
12311,1964-SVLEA,2026-04-16,19.7,payment,success,Mailed check
12312,1964-SVLEA,2026-05-16,19.7,payment,success,Mailed check
12313,1964-SVLEA,2026-06-16,19.7,payment,success,Mailed check
12314,1964-SVLEA,2026-07-16,19.7,payment,success,Mailed check
12315,1964-SVLEA,2026-08-16,19.7,payment,success,Mailed check
12316,4587-NUKOX,2026-03-16,79.1,payment,success,Electronic check
12317,4587-NUKOX,2026-04-16,79.1,payment,success,Electronic check
12318,4587-NUKOX,2026-05-16,79.1,payment,success,Electronic check
12319,4587-NUKOX,2026-06-16,79.1,payment,success,Electronic check
12320,4587-NUKOX,2026-07-16,79.1,failed_payment,failed,Electronic check
12321,4587-NUKOX,2026-07-19,79.1,payment,success,Electronic check
12322,4587-NUKOX,2026-08-16,79.1,failed_payment,failed,Electronic check
12323,7297-DVYGA,2026-03-16,19.85,payment,success,Bank transfer (automatic)
12324,7297-DVYGA,2026-04-16,19.85,payment,success,Bank transfer (automatic)
12325,7297-DVYGA,2026-05-16,19.85,payment,success,Bank transfer (automatic)
12326,7297-DVYGA,2026-06-16,19.85,payment,success,Bank transfer (automatic)
12327,7297-DVYGA,2026-07-16,19.85,failed_payment,failed,Bank transfer (automatic)
12328,7297-DVYGA,2026-07-19,19.85,payment,success,Bank transfer (automatic)
12329,7297-DVYGA,2026-08-16,19.85,payment,success,Bank transfer (automatic)
12330,2239-CGBUZ,2026-03-16,60.5,payment,success,Bank transfer (automatic)
12331,2239-CGBUZ,2026-04-16,60.5,payment,success,Bank transfer (automatic)
12332,2239-CGBUZ,2026-05-16,60.5,payment,success,Bank transfer (automatic)
12333,2239-CGBUZ,2026-06-16,60.5,payment,success,Bank transfer (automatic)
12334,2239-CGBUZ,2026-07-16,60.5,payment,success,Bank transfer (automatic)
12335,2239-CGBUZ,2026-08-16,60.5,payment,success,Bank transfer (automatic)
12336,0854-UYHZD,2026-03-16,19.55,payment,success,Mailed check
12337,0854-UYHZD,2026-04-16,19.55,payment,success,Mailed check
12338,0854-UYHZD,2026-05-16,19.55,payment,success,Mailed check
12339,0854-UYHZD,2026-06-16,19.55,payment,success,Mailed check
12340,0854-UYHZD,2026-07-16,19.55,payment,success,Mailed check
12341,0854-UYHZD,2026-08-16,19.55,payment,success,Mailed check
12342,7243-LCGGZ,2026-03-16,20.9,payment,success,Mailed check
12343,7243-LCGGZ,2026-04-16,20.9,payment,success,Mailed check
12344,7243-LCGGZ,2026-05-16,20.9,payment,success,Mailed check
12345,7243-LCGGZ,2026-06-16,20.9,payment,success,Mailed check
12346,7243-LCGGZ,2026-07-16,20.9,payment,success,Mailed check
12347,7243-LCGGZ,2026-08-16,20.9,payment,success,Mailed check
12348,8267-KFGYD,2026-03-16,21.05,payment,success,Mailed check
12349,8267-KFGYD,2026-04-16,21.05,payment,success,Mailed check
12350,8267-KFGYD,2026-05-16,21.05,payment,success,Mailed check
12351,8267-KFGYD,2026-06-16,21.05,payment,success,Mailed check
12352,8267-KFGYD,2026-07-16,21.05,payment,success,Mailed check
12353,8267-KFGYD,2026-08-16,21.05,payment,success,Mailed check
12354,4890-VMUAV,2026-03-16,71.5,payment,success,Electronic check
12355,4890-VMUAV,2026-04-16,71.5,payment,success,Electronic check
12356,4890-VMUAV,2026-05-16,71.5,failed_payment,failed,Electronic check
12357,4890-VMUAV,2026-05-19,71.5,payment,success,Electronic check
12358,4890-VMUAV,2026-06-16,71.5,payment,success,Electronic check
12359,4890-VMUAV,2026-07-16,71.5,payment,success,Electronic check
12360,4890-VMUAV,2026-08-16,71.5,payment,success,Electronic check
12361,9261-WDCAF,2026-03-16,54.65,payment,success,Mailed check
12362,9261-WDCAF,2026-04-16,54.65,payment,success,Mailed check
12363,9261-WDCAF,2026-05-16,54.65,payment,success,Mailed check
12364,9261-WDCAF,2026-06-16,54.65,payment,success,Mailed check
12365,9261-WDCAF,2026-07-16,54.65,payment,success,Mailed check
12366,9261-WDCAF,2026-08-16,54.65,payment,success,Mailed check
12367,3764-MNMOI,2026-03-16,19.2,payment,success,Credit card (automatic)
12368,3764-MNMOI,2026-04-16,19.2,payment,success,Credit card (automatic)
12369,3764-MNMOI,2026-05-16,19.2,payment,success,Credit card (automatic)
12370,3764-MNMOI,2026-06-16,19.2,payment,success,Credit card (automatic)
12371,3764-MNMOI,2026-07-16,19.2,payment,success,Credit card (automatic)
12372,3764-MNMOI,2026-08-16,19.2,payment,success,Credit card (automatic)
12373,7442-YGZFK,2026-03-16,49.8,payment,success,Credit card (automatic)
12374,7442-YGZFK,2026-04-16,49.8,payment,success,Credit card (automatic)
12375,7442-YGZFK,2026-05-16,49.8,payment,success,Credit card (automatic)
12376,7442-YGZFK,2026-06-16,49.8,payment,success,Credit card (automatic)
12377,7442-YGZFK,2026-07-16,49.8,payment,success,Credit card (automatic)
12378,7442-YGZFK,2026-08-16,49.8,payment,success,Credit card (automatic)
12379,0420-BWTPW,2026-03-16,25.5,payment,success,Mailed check
12380,0420-BWTPW,2026-04-16,25.5,payment,success,Mailed check
12381,0420-BWTPW,2026-05-16,25.5,failed_payment,failed,Mailed check
12382,0420-BWTPW,2026-05-19,25.5,payment,success,Mailed check
12383,0420-BWTPW,2026-06-16,25.5,payment,success,Mailed check
12384,0420-BWTPW,2026-07-16,25.5,failed_payment,failed,Mailed check
12385,0420-BWTPW,2026-07-19,25.5,payment,success,Mailed check
12386,0420-BWTPW,2026-08-16,25.5,payment,success,Mailed check
12387,8229-BUJHX,2026-03-16,20.5,payment,success,Bank transfer (automatic)
12388,8229-BUJHX,2026-04-16,20.5,payment,success,Bank transfer (automatic)
12389,8229-BUJHX,2026-05-16,20.5,payment,success,Bank transfer (automatic)
12390,8229-BUJHX,2026-06-16,20.5,payment,success,Bank transfer (automatic)
12391,8229-BUJHX,2026-07-16,20.5,failed_payment,failed,Bank transfer (automatic)
12392,8229-BUJHX,2026-08-16,20.5,payment,success,Bank transfer (automatic)
12393,7449-HVPIV,2026-03-16,90.4,payment,success,Credit card (automatic)
12394,7449-HVPIV,2026-04-16,90.4,payment,success,Credit card (automatic)
12395,7449-HVPIV,2026-05-16,90.4,payment,success,Credit card (automatic)
12396,7449-HVPIV,2026-06-16,90.4,payment,success,Credit card (automatic)
12397,7449-HVPIV,2026-07-16,90.4,payment,success,Credit card (automatic)
12398,7449-HVPIV,2026-08-16,90.4,payment,success,Credit card (automatic)
12399,5504-WSIUR,2026-03-16,90.25,payment,success,Bank transfer (automatic)
12400,5504-WSIUR,2026-04-16,90.25,payment,success,Bank transfer (automatic)
12401,5504-WSIUR,2026-05-16,90.25,payment,success,Bank transfer (automatic)
12402,5504-WSIUR,2026-06-16,90.25,payment,success,Bank transfer (automatic)
12403,5504-WSIUR,2026-07-16,90.25,payment,success,Bank transfer (automatic)
12404,5504-WSIUR,2026-08-16,90.25,payment,success,Bank transfer (automatic)
12405,8183-ONMXC,2026-03-16,80.75,payment,success,Electronic check
12406,8183-ONMXC,2026-04-16,80.75,payment,success,Electronic check
12407,8183-ONMXC,2026-05-16,80.75,payment,success,Electronic check
12408,8183-ONMXC,2026-06-16,80.75,failed_payment,failed,Electronic check
12409,8183-ONMXC,2026-07-16,80.75,failed_payment,failed,Electronic check
12410,8183-ONMXC,2026-07-19,80.75,payment,success,Electronic check
12411,8183-ONMXC,2026-08-16,80.75,failed_payment,failed,Electronic check
12412,8183-ONMXC,2026-08-19,80.75,payment,success,Electronic check
12413,8466-PZBLH,2026-03-16,104.6,payment,success,Bank transfer (automatic)
12414,8466-PZBLH,2026-04-16,104.6,payment,success,Bank transfer (automatic)
12415,8466-PZBLH,2026-05-16,104.6,payment,success,Bank transfer (automatic)
12416,8466-PZBLH,2026-06-16,104.6,payment,success,Bank transfer (automatic)
12417,8466-PZBLH,2026-07-16,104.6,payment,success,Bank transfer (automatic)
12418,8466-PZBLH,2026-08-16,104.6,payment,success,Bank transfer (automatic)
12419,9614-RMGHA,2026-03-16,91.85,failed_payment,failed,Bank transfer (automatic)
12420,9614-RMGHA,2026-04-16,91.85,failed_payment,failed,Bank transfer (automatic)
12421,9614-RMGHA,2026-04-19,91.85,payment,success,Bank transfer (automatic)
12422,9614-RMGHA,2026-05-16,91.85,payment,success,Bank transfer (automatic)
12423,9614-RMGHA,2026-06-16,91.85,payment,success,Bank transfer (automatic)
12424,9614-RMGHA,2026-07-16,91.85,payment,success,Bank transfer (automatic)
12425,9614-RMGHA,2026-08-16,91.85,payment,success,Bank transfer (automatic)
12426,8735-IJJEG,2026-03-16,50.2,payment,success,Credit card (automatic)
12427,8735-IJJEG,2026-04-16,50.2,payment,success,Credit card (automatic)
12428,8735-IJJEG,2026-05-16,50.2,payment,success,Credit card (automatic)
