customer_id,churn_label
CUST-001554,0
CUST-001555,1
CUST-001556,0
CUST-001557,0
CUST-001558,1
CUST-001559,0
CUST-001560,0
CUST-001561,0
CUST-001562,0
CUST-001563,0
CUST-001564,0
CUST-001565,0
CUST-001566,0
CUST-001567,1
CUST-001568,1
CUST-001569,1
CUST-001570,1
CUST-001571,1
CUST-001572,0
CUST-001573,0
CUST-001574,0
CUST-001575,1
CUST-001576,0
CUST-001577,0
CUST-001578,0
CUST-001579,0
CUST-001580,0
CUST-001581,0
CUST-001582,1
CUST-001583,1
CUST-001584,1
CUST-001585,0
CUST-001586,0
CUST-001587,0
CUST-001588,0
CUST-001589,0
CUST-001590,1
CUST-001591,1
CUST-001592,1
CUST-001593,0
CUST-001594,0
CUST-001595,0
CUST-001596,0
CUST-001597,0
CUST-001598,0
CUST-001599,0
CUST-001600,0
CUST-001601,0
CUST-001602,0
CUST-001603,0
CUST-001604,0
CUST-001605,1
CUST-001606,1
CUST-001607,0
CUST-001608,0
CUST-001609,0
CUST-001610,1
CUST-001611,1
CUST-001612,0
CUST-001613,0
CUST-001614,0
CUST-001615,0
CUST-001616,0
CUST-001617,0
CUST-001618,0
CUST-001619,0
CUST-001620,1
CUST-001621,1
CUST-001622,1
CUST-001623,0
CUST-001624,1
CUST-001625,1
CUST-001626,0
CUST-001627,1
CUST-001628,1
CUST-001629,0
CUST-001630,0
CUST-001631,1
CUST-001632,0
CUST-001633,0
CUST-001634,0
CUST-001635,0
CUST-001636,0
CUST-001637,0
CUST-001638,0
CUST-001639,0
CUST-001640,0
CUST-001641,0
CUST-001642,1
CUST-001643,1
CUST-001644,1
CUST-001645,0
CUST-001646,1
CUST-001647,1
CUST-001648,0
CUST-001649,0
CUST-001650,0
CUST-001651,0
CUST-001652,0
CUST-001653,1
CUST-001654,1
CUST-001655,0
CUST-001656,0
CUST-001657,1
CUST-001658,0
CUST-001659,0
CUST-001660,0
CUST-001661,1
CUST-001662,0
CUST-001663,0
CUST-001664,1
CUST-001665,0
CUST-001666,0
CUST-001667,0
CUST-001668,0
CUST-001669,1
CUST-001670,0
CUST-001671,0
CUST-001672,0
CUST-001673,0
CUST-001674,0
CUST-001675,0
CUST-001676,0
CUST-001677,0
CUST-001678,1
CUST-001679,0
CUST-001680,1
CUST-001681,0
CUST-001682,0
CUST-001683,0
CUST-001684,1
CUST-001685,0
CUST-001686,1
CUST-001687,0
CUST-001688,1
CUST-001689,0
CUST-001690,1
CUST-001691,0
CUST-001692,0
CUST-001693,1
CUST-001694,0
CUST-001695,0
CUST-001696,1
CUST-001697,1
CUST-001698,0
CUST-001699,0
CUST-001700,0
CUST-001701,0
CUST-001702,0
CUST-001703,0
CUST-001704,0
CUST-001705,1
CUST-001706,0
CUST-001707,0
CUST-001708,1
CUST-001709,0
CUST-001710,0
CUST-001711,0
CUST-001712,0
CUST-001713,0
CUST-001714,0
CUST-001715,1
CUST-001716,0
CUST-001717,0
CUST-001718,0
CUST-001719,0
CUST-001720,0
CUST-001721,1
CUST-001722,1
CUST-001723,0
CUST-001724,0
CUST-001725,1
CUST-001726,1
CUST-001727,0
CUST-001728,0
CUST-001729,1
CUST-001730,1
CUST-001731,0
CUST-001732,0
CUST-001733,0
CUST-001734,0
CUST-001735,0
CUST-001736,0
CUST-001737,0
CUST-001738,0
CUST-001739,0
CUST-001740,0
CUST-001741,0
CUST-001742,0
CUST-001743,0
CUST-001744,0
CUST-001745,0
CUST-001746,0
CUST-001747,0
CUST-001748,1
CUST-001749,0
CUST-001750,0
CUST-001751,0
CUST-001752,1
CUST-001753,0
CUST-001754,0
CUST-001755,0
CUST-001756,0
CUST-001757,0
CUST-001758,0
CUST-001759,0
CUST-001760,0
CUST-001761,1
CUST-001762,1
CUST-001763,1
CUST-001764,1
CUST-001765,0
CUST-001766,0
CUST-001767,0
CUST-001768,0
CUST-001769,0
CUST-001770,0
CUST-001771,0
CUST-001772,0
CUST-001773,0
CUST-001774,0
CUST-001775,0
CUST-001776,0
CUST-001777,0
CUST-001778,0
CUST-001779,0
CUST-001780,1
CUST-001781,0
CUST-001782,1
CUST-001783,1
CUST-001784,0
CUST-001785,1
CUST-001786,0
CUST-001787,0
CUST-001788,0
CUST-001789,0
CUST-001790,0
CUST-001791,0
CUST-001792,0
CUST-001793,1
CUST-001794,0
CUST-001795,0
CUST-001796,1
CUST-001797,0
CUST-001798,0
CUST-001799,0
CUST-001800,0
CUST-001801,0
CUST-001802,0
CUST-001803,0
CUST-001804,0
CUST-001805,0
CUST-001806,0
CUST-001807,0
CUST-001808,0
CUST-001809,0
CUST-001810,1
CUST-001811,1
CUST-001812,0
CUST-001813,0
CUST-001814,0
CUST-001815,0
CUST-001816,0
CUST-001817,0
CUST-001818,0
CUST-001819,0
CUST-001820,0
CUST-001821,0
CUST-001822,0
CUST-001823,1
CUST-001824,0
CUST-001825,0
CUST-001826,0
CUST-001827,1
CUST-001828,0
CUST-001829,0
CUST-001830,1
CUST-001831,1
CUST-001832,0
CUST-001833,0
CUST-001834,1
CUST-001835,0
CUST-001836,0
CUST-001837,0
CUST-001838,0
CUST-001839,0
CUST-001840,0
CUST-001841,0
CUST-001842,0
CUST-001843,1
CUST-001844,0
CUST-001845,0
CUST-001846,0
CUST-001847,0
CUST-001848,0
CUST-001849,0
CUST-001850,1
CUST-001851,0
CUST-001852,0
CUST-001853,1
CUST-001854,0
CUST-001855,0
CUST-001856,0
CUST-001857,1
CUST-001858,1
CUST-001859,1
CUST-001860,0
CUST-001861,0
CUST-001862,0
CUST-001863,0
CUST-001864,1
CUST-001865,0
CUST-001866,0
CUST-001867,0
CUST-001868,0
CUST-001869,0
CUST-001870,0
CUST-001871,0
CUST-001872,1
CUST-001873,0
CUST-001874,0
CUST-001875,0
CUST-001876,0
CUST-001877,0
CUST-001878,1
CUST-001879,0
CUST-001880,0
CUST-001881,1
CUST-001882,0
CUST-001883,0
CUST-001884,0
CUST-001885,1
CUST-001886,0
CUST-001887,0
CUST-001888,1
CUST-001889,0
CUST-001890,1
CUST-001891,0
CUST-001892,0
CUST-001893,0
CUST-001894,0
CUST-001895,0
CUST-001896,0
CUST-001897,0
CUST-001898,0
CUST-001899,0
CUST-001900,0
CUST-001901,0
CUST-001902,1
CUST-001903,0
CUST-001904,0
CUST-001905,0
CUST-001906,1
CUST-001907,0
CUST-001908,0
CUST-001909,0
CUST-001910,0
CUST-001911,0
CUST-001912,1
CUST-001913,0
CUST-001914,1
CUST-001915,0
CUST-001916,1
CUST-001917,0
CUST-001918,0
CUST-001919,0
CUST-001920,0
CUST-001921,1
CUST-001922,0
CUST-001923,1
CUST-001924,0
CUST-001925,0
CUST-001926,1
CUST-001927,0
CUST-001928,0
CUST-001929,1
CUST-001930,1
CUST-001931,0
CUST-001932,0
CUST-001933,0
CUST-001934,0
CUST-001935,0
CUST-001936,1
CUST-001937,1
CUST-001938,0
CUST-001939,0
CUST-001940,1
CUST-001941,1
CUST-001942,0
CUST-001943,0
CUST-001944,1
CUST-001945,0
CUST-001946,0
CUST-001947,1
CUST-001948,0
CUST-001949,0
CUST-001950,0
CUST-001951,0
CUST-001952,0
CUST-001953,0
CUST-001954,0
CUST-001955,0
CUST-001956,0
CUST-001957,0
CUST-001958,0
CUST-001959,0
CUST-001960,0
CUST-001961,0
CUST-001962,1
CUST-001963,0
CUST-001964,1
CUST-001965,0
CUST-001966,0
CUST-001967,0
CUST-001968,0
CUST-001969,0
CUST-001970,0
CUST-001971,1
CUST-001972,0
CUST-001973,0
CUST-001974,1
CUST-001975,0
CUST-001976,0
CUST-001977,0
CUST-001978,0
CUST-001979,0
CUST-001980,1
CUST-001981,0
CUST-001982,0
CUST-001983,0
CUST-001984,1
CUST-001985,0
CUST-001986,0
CUST-001987,0
CUST-001988,0
CUST-001989,0
CUST-001990,0
CUST-001991,1
CUST-001992,0
CUST-001993,1
CUST-001994,0
CUST-001995,1
CUST-001996,0
CUST-001997,0
CUST-001998,0
CUST-001999,0
CUST-002000,1
