customer_id,signup_date,region,signup_channel,age,gender
CUST-000572,2026-03-05,East,organic,25,Female
CUST-000573,2023-08-23,East,paid_search,71,Male
CUST-000574,2021-04-19,South,referral,22,Female
CUST-000575,2022-06-01,West,paid_search,55,Female
CUST-000576,2022-02-12,Central,partner,70,Male
CUST-000577,2026-02-28,South,social,42,Female
CUST-000578,2025-06-21,North,paid_search,33,Female
CUST-000579,2024-12-30,South,referral,63,Male
CUST-000580,2024-11-22,South,social,58,Male
CUST-000581,2025-07-01,West,paid_search,22,Female
CUST-000582,2020-11-04,East,referral,55,Female
CUST-000583,2025-08-19,North,paid_search,22,Male
CUST-000584,2022-06-13,South,partner,45,Female
CUST-000585,2023-03-05,West,partner,39,Male
CUST-000586,2023-01-12,East,organic,70,Female
CUST-000587,2025-05-29,East,organic,78,Female
CUST-000588,2024-10-20,South,organic,62,Male
CUST-000589,2022-12-18,South,organic,64,Male
CUST-000590,2024-12-09,North,organic,23,Female
CUST-000591,2022-06-26,North,partner,25,Male
CUST-000592,2026-06-22,North,social,67,Male
CUST-000593,2026-03-23,West,referral,46,Male
CUST-000594,2022-04-02,North,social,51,Male
CUST-000595,2022-12-12,East,partner,62,Male
CUST-000596,2026-06-04,Central,social,42,Female
CUST-000597,2021-03-25,West,partner,61,Female
CUST-000598,2026-08-29,East,organic,64,Female
CUST-000599,2020-12-05,North,referral,35,Male
CUST-000600,2022-04-11,East,referral,61,Male
CUST-000601,2020-08-28,Central,partner,31,Female
CUST-000602,2020-12-04,South,partner,40,Female
CUST-000603,2024-11-02,Central,organic,67,Female
CUST-000604,2022-01-18,West,partner,79,Male
CUST-000605,2025-06-17,South,social,25,Male
CUST-000606,2023-11-10,North,organic,59,Female
CUST-000607,2025-03-21,North,referral,55,Male
CUST-000608,2023-09-20,South,social,57,Female
CUST-000609,2021-06-08,South,organic,67,Female
CUST-000610,2024-01-18,West,organic,26,Female
CUST-000611,2026-03-12,East,social,64,Male
CUST-000612,2024-10-15,East,organic,38,Female
CUST-000613,2021-12-07,West,partner,30,Female
CUST-000614,2023-07-03,West,social,47,Female
CUST-000615,2023-05-18,West,referral,23,Female
CUST-000616,2024-02-11,Central,referral,58,Male
CUST-000617,2024-11-23,South,referral,54,Female
CUST-000618,2023-01-29,Central,paid_search,51,Female
CUST-000619,2022-10-29,East,paid_search,23,Female
CUST-000620,2021-03-19,North,referral,66,Male
CUST-000621,2022-12-11,North,social,24,Female
CUST-000622,2020-08-21,North,social,37,Male
CUST-000623,2021-09-06,Central,social,44,Female
CUST-000624,2026-03-21,North,organic,62,Female
CUST-000625,2024-04-24,Central,paid_search,45,Male
CUST-000626,2024-05-11,West,partner,69,Male
CUST-000627,2026-09-10,East,referral,76,Male
CUST-000628,2025-08-01,Central,paid_search,66,Male
CUST-000629,2022-01-31,Central,paid_search,24,Male
CUST-000630,2024-08-09,Central,organic,66,Female
CUST-000631,2025-11-09,East,paid_search,33,Female
CUST-000632,2024-12-21,South,referral,73,Male
CUST-000633,2024-12-25,North,referral,78,Female
CUST-000634,2025-09-11,Central,referral,26,Male
CUST-000635,2026-01-25,Central,paid_search,27,Female
CUST-000636,2022-02-11,East,paid_search,62,Male
CUST-000637,2021-09-03,North,social,30,Male
CUST-000638,2023-09-17,Central,referral,78,Male
CUST-000639,2022-12-28,South,paid_search,53,Male
CUST-000640,2021-02-10,East,partner,55,Female
CUST-000641,2021-08-10,West,referral,71,Female
CUST-000642,2026-07-13,North,referral,34,Female
CUST-000643,2020-12-11,North,paid_search,54,Female
CUST-000644,2026-05-16,North,partner,79,Female
CUST-000645,2026-08-01,Central,organic,23,Male
CUST-000646,2024-03-22,Central,social,32,Male
CUST-000647,2022-03-09,East,referral,30,Female
CUST-000648,2026-03-25,East,referral,41,Female
CUST-000649,2024-11-30,East,paid_search,29,Female
CUST-000650,2025-02-08,South,referral,31,Male
CUST-000651,2024-04-16,East,partner,71,Male
CUST-000652,2020-09-23,South,referral,48,Female
CUST-000653,2024-09-16,West,organic,42,Male
CUST-000654,2025-06-05,South,referral,46,Female
CUST-000655,2026-01-15,West,paid_search,78,Female
CUST-000656,2025-06-24,Central,organic,50,Male
CUST-000657,2025-11-18,South,social,49,Female
CUST-000658,2023-04-08,North,paid_search,75,Female
CUST-000659,2024-03-08,East,referral,24,Male
CUST-000660,2023-09-01,North,organic,49,Female
CUST-000661,2021-09-01,South,paid_search,65,Male
CUST-000662,2023-03-07,West,paid_search,51,Male
CUST-000663,2025-10-07,East,organic,72,Male
CUST-000664,2024-06-12,East,social,73,Female
CUST-000665,2024-11-09,West,paid_search,41,Female
CUST-000666,2021-08-30,North,referral,69,Female
CUST-000667,2024-10-25,East,referral,36,Female
CUST-000668,2025-10-25,North,referral,35,Male
CUST-000669,2022-04-02,East,referral,78,Female
CUST-000670,2024-01-25,South,referral,22,Male
CUST-000671,2026-03-01,Central,organic,42,Female
CUST-000672,2022-07-07,South,partner,58,Female
CUST-000673,2025-06-07,South,organic,45,Female
CUST-000674,2021-06-02,North,referral,71,Female
CUST-000675,2021-09-07,North,paid_search,36,Female
CUST-000676,2024-06-25,South,referral,54,Female
CUST-000677,2023-05-13,South,organic,29,Male
CUST-000678,2023-04-16,West,partner,34,Female
CUST-000679,2022-10-03,Central,referral,32,Female
CUST-000680,2026-04-15,Central,organic,64,Female
CUST-000681,2024-10-11,Central,organic,33,Female
CUST-000682,2025-09-05,Central,referral,60,Male
CUST-000683,2022-07-17,East,partner,42,Male
CUST-000684,2026-04-11,South,referral,54,Male
CUST-000685,2023-08-01,West,partner,72,Male
CUST-000686,2022-04-06,South,partner,72,Male
CUST-000687,2020-11-20,West,social,22,Female
CUST-000688,2024-12-14,Central,social,67,Female
CUST-000689,2026-08-26,North,social,77,Female
CUST-000690,2022-05-01,West,partner,60,Female
CUST-000691,2026-08-28,Central,referral,32,Female
CUST-000692,2026-04-28,East,referral,60,Female
CUST-000693,2020-09-15,South,partner,58,Female
CUST-000694,2021-06-24,South,organic,60,Male
CUST-000695,2022-06-08,North,partner,46,Female
CUST-000696,2021-08-28,South,referral,52,Female
CUST-000697,2026-04-09,West,referral,59,Female
CUST-000698,2026-03-07,East,social,48,Female
CUST-000699,2024-11-25,South,partner,66,Male
CUST-000700,2026-07-20,East,social,63,Male
CUST-000701,2021-04-21,Central,social,39,Male
CUST-000702,2026-04-27,North,social,57,Male
CUST-000703,2023-06-01,North,paid_search,65,Male
CUST-000704,2021-07-02,Central,organic,50,Female
CUST-000705,2022-03-20,West,paid_search,63,Male
CUST-000706,2025-04-11,East,partner,29,Female
CUST-000707,2023-10-20,Central,social,44,Female
CUST-000708,2023-04-29,East,social,62,Female
CUST-000709,2021-12-29,East,partner,73,Male
CUST-000710,2024-01-30,South,partner,59,Male
CUST-000711,2024-12-23,Central,social,60,Female
CUST-000712,2021-10-27,West,partner,41,Female
CUST-000713,2021-05-15,South,organic,62,Female
CUST-000714,2023-09-24,West,referral,42,Male
CUST-000715,2026-06-27,West,paid_search,25,Male
CUST-000716,2023-08-21,North,partner,36,Male
CUST-000717,2021-04-19,North,partner,57,Female
CUST-000718,2020-08-19,East,paid_search,77,Female
CUST-000719,2024-04-16,West,paid_search,50,Male
CUST-000720,2025-10-29,West,organic,71,Male
CUST-000721,2023-03-20,South,paid_search,67,Female
CUST-000722,2021-08-19,Central,social,54,Female
CUST-000723,2020-12-31,East,partner,68,Female
CUST-000724,2026-05-21,South,social,45,Male
CUST-000725,2024-11-20,North,social,47,Female
CUST-000726,2023-11-17,Central,social,64,Male
CUST-000727,2026-01-20,West,organic,59,Female
CUST-000728,2021-04-28,East,paid_search,52,Male
CUST-000729,2025-12-30,South,organic,47,Male
CUST-000730,2022-09-11,North,organic,78,Female
CUST-000731,2021-01-19,North,paid_search,25,Female
CUST-000732,2022-07-09,North,paid_search,25,Male
CUST-000733,2022-02-03,East,organic,49,Female
CUST-000734,2025-02-07,North,social,23,Male
CUST-000735,2021-08-18,North,referral,41,Male
CUST-000736,2024-03-03,South,partner,54,Male
CUST-000737,2026-05-15,West,partner,45,Female
CUST-000738,2024-07-17,East,social,33,Male
CUST-000739,2024-07-18,North,organic,38,Female
CUST-000740,2023-07-11,West,paid_search,57,Female
CUST-000741,2025-01-23,East,paid_search,77,Male
CUST-000742,2023-12-17,North,referral,67,Male
CUST-000743,2024-01-21,West,referral,53,Male
CUST-000744,2024-09-27,Central,partner,30,Male
CUST-000745,2022-07-11,East,referral,36,Female
CUST-000746,2024-10-21,North,paid_search,47,Female
CUST-000747,2022-02-07,South,referral,36,Male
CUST-000748,2025-02-17,East,social,61,Male
CUST-000749,2021-05-31,Central,referral,43,Female
CUST-000750,2024-07-04,Central,referral,70,Female
CUST-000751,2026-07-17,Central,organic,37,Male
CUST-000752,2025-11-09,Central,organic,50,Male
CUST-000753,2021-11-15,East,paid_search,63,Female
CUST-000754,2021-05-23,West,organic,33,Female
CUST-000755,2025-06-14,West,referral,66,Female
CUST-000756,2023-02-13,West,social,55,Male
CUST-000757,2023-04-14,West,referral,59,Male
CUST-000758,2025-11-18,North,partner,48,Male
CUST-000759,2023-12-18,Central,social,76,Female
CUST-000760,2022-06-26,North,partner,66,Male
CUST-000761,2020-11-14,East,partner,33,Female
CUST-000762,2021-08-02,East,partner,54,Female
CUST-000763,2026-01-18,Central,paid_search,74,Male
CUST-000764,2025-04-15,North,referral,38,Male
CUST-000765,2024-01-24,East,paid_search,53,Male
CUST-000766,2025-11-16,South,partner,65,Female
CUST-000767,2023-03-24,North,referral,37,Female
CUST-000768,2026-08-31,South,social,52,Female
CUST-000769,2025-12-21,East,organic,54,Female
CUST-000770,2026-06-05,Central,organic,32,Male
CUST-000771,2024-11-23,South,partner,32,Male
CUST-000772,2022-01-21,Central,partner,54,Male
CUST-000773,2025-09-07,West,partner,32,Female
CUST-000774,2020-08-28,Central,paid_search,77,Male
CUST-000775,2025-02-02,Central,organic,52,Male
CUST-000776,2026-06-05,West,paid_search,62,Female
CUST-000777,2024-08-24,West,referral,45,Male
CUST-000778,2022-03-12,North,referral,39,Female
CUST-000779,2026-02-12,West,social,50,Female
CUST-000780,2026-04-03,North,social,63,Female
CUST-000781,2021-06-23,West,partner,45,Female
CUST-000782,2023-02-12,West,organic,38,Male
CUST-000783,2024-08-06,West,organic,30,Female
CUST-000784,2022-01-26,West,referral,53,Female
CUST-000785,2021-08-03,South,partner,61,Female
CUST-000786,2024-06-29,South,partner,52,Male
CUST-000787,2023-05-03,East,paid_search,36,Male
CUST-000788,2026-08-23,East,organic,36,Male
CUST-000789,2024-10-21,South,paid_search,43,Female
CUST-000790,2023-02-03,East,partner,42,Male
CUST-000791,2025-07-05,East,social,33,Female
CUST-000792,2020-09-08,South,social,76,Male
CUST-000793,2020-11-03,West,referral,41,Female
CUST-000794,2025-02-21,South,organic,36,Female
CUST-000795,2024-05-02,South,social,57,Male
CUST-000796,2025-07-28,East,organic,68,Female
CUST-000797,2023-09-05,North,paid_search,48,Male
CUST-000798,2025-11-26,West,social,60,Male
CUST-000799,2024-04-26,West,referral,27,Male
CUST-000800,2023-05-03,Central,organic,52,Male
CUST-000801,2022-12-19,South,referral,25,Female
CUST-000802,2023-01-21,East,organic,29,Female
CUST-000803,2025-05-13,East,paid_search,56,Female
CUST-000804,2021-12-10,West,social,33,Female
CUST-000805,2022-06-19,West,paid_search,24,Male
CUST-000806,2022-03-06,Central,social,32,Male
CUST-000807,2023-11-08,Central,referral,66,Female
CUST-000808,2021-03-25,North,partner,56,Male
CUST-000809,2024-04-29,South,partner,44,Female
CUST-000810,2021-11-13,West,referral,78,Female
CUST-000811,2025-07-15,East,organic,44,Female
CUST-000812,2025-02-22,East,social,72,Female
CUST-000813,2023-06-26,North,referral,42,Female
CUST-000814,2023-05-08,East,partner,23,Female
CUST-000815,2022-02-21,West,referral,28,Male
CUST-000816,2024-12-13,North,partner,37,Male
CUST-000817,2021-05-22,East,paid_search,32,Female
CUST-000818,2024-09-14,Central,social,31,Female
CUST-000819,2023-06-29,East,paid_search,44,Female
CUST-000820,2020-12-22,Central,partner,78,Male
CUST-000821,2023-05-30,South,referral,33,Female
CUST-000822,2022-07-25,North,referral,35,Female
CUST-000823,2021-03-07,West,organic,79,Male
CUST-000824,2020-10-08,South,paid_search,33,Male
CUST-000825,2023-09-10,North,organic,70,Female
CUST-000826,2024-03-14,North,referral,58,Male
CUST-000827,2025-07-09,Central,partner,75,Male
CUST-000828,2023-06-10,West,referral,54,Male
CUST-000829,2021-01-24,South,partner,56,Female
CUST-000830,2023-10-11,East,paid_search,35,Male
CUST-000831,2024-08-12,South,paid_search,55,Female
CUST-000832,2026-01-25,North,referral,60,Male
CUST-000833,2024-05-01,Central,paid_search,79,Male
CUST-000834,2025-04-11,Central,social,27,Female
CUST-000835,2020-09-25,South,social,31,Male
CUST-000836,2023-07-12,South,referral,23,Female
CUST-000837,2025-10-24,Central,partner,67,Female
CUST-000838,2026-05-18,East,organic,26,Female
CUST-000839,2021-06-30,South,organic,75,Male
CUST-000840,2021-01-29,South,paid_search,43,Male
CUST-000841,2022-02-04,East,paid_search,38,Female
CUST-000842,2025-11-27,East,paid_search,78,Male
CUST-000843,2026-02-04,North,referral,63,Male
CUST-000844,2025-06-28,East,partner,53,Male
CUST-000845,2022-03-12,East,referral,73,Male
CUST-000846,2022-01-29,South,referral,65,Male
CUST-000847,2021-07-26,South,organic,58,Female
CUST-000848,2026-01-18,East,paid_search,40,Male
CUST-000849,2025-10-07,South,social,79,Female
CUST-000850,2021-04-03,Central,social,63,Female
CUST-000851,2021-02-01,East,organic,76,Male
CUST-000852,2022-04-23,East,organic,78,Female
CUST-000853,2026-01-18,South,social,53,Male
CUST-000854,2026-03-29,Central,organic,42,Male
CUST-000855,2026-04-24,North,referral,76,Male
CUST-000856,2022-07-15,East,social,79,Female
CUST-000857,2021-07-26,North,partner,29,Female
CUST-000858,2022-10-23,West,referral,59,Female
CUST-000859,2025-01-25,South,paid_search,56,Female
CUST-000860,2022-01-29,South,partner,65,Male
CUST-000861,2026-04-22,North,partner,78,Female
CUST-000862,2021-08-28,West,social,36,Female
CUST-000863,2021-03-23,South,referral,78,Male
CUST-000864,2022-05-13,South,social,59,Male
CUST-000865,2021-04-28,Central,partner,26,Male
CUST-000866,2023-03-05,North,organic,51,Male
CUST-000867,2023-10-22,East,paid_search,29,Male
CUST-000868,2024-09-20,North,partner,77,Female
CUST-000869,2021-01-21,North,organic,66,Male
CUST-000870,2022-07-11,North,partner,74,Female
CUST-000871,2025-08-03,North,paid_search,56,Female
CUST-000872,2020-12-16,Central,paid_search,45,Male
CUST-000873,2026-04-19,East,referral,46,Female
CUST-000874,2023-03-11,Central,social,76,Male
CUST-000875,2025-07-30,South,social,30,Male
CUST-000876,2022-09-02,West,referral,73,Female
CUST-000877,2024-02-19,North,organic,46,Female
CUST-000878,2024-01-23,North,social,56,Male
CUST-000879,2022-07-25,North,social,60,Female
CUST-000880,2022-01-27,Central,partner,26,Female
CUST-000881,2024-06-14,West,partner,30,Female
CUST-000882,2020-08-20,West,referral,31,Female
CUST-000883,2023-09-16,Central,organic,67,Male
CUST-000884,2025-10-04,South,organic,26,Male
CUST-000885,2026-09-05,West,organic,57,Male
CUST-000886,2025-07-06,East,social,28,Female
CUST-000887,2022-06-18,East,organic,66,Female
CUST-000888,2023-06-11,West,referral,78,Female
CUST-000889,2024-08-30,East,paid_search,46,Female
CUST-000890,2023-10-11,North,organic,34,Female
CUST-000891,2021-07-21,North,social,47,Male
CUST-000892,2023-03-26,East,organic,62,Male
CUST-000893,2026-05-06,East,social,64,Female
CUST-000894,2026-06-15,West,partner,58,Male
CUST-000895,2023-10-13,East,partner,55,Female
CUST-000896,2024-04-10,North,organic,58,Male
CUST-000897,2021-07-05,South,social,34,Female
CUST-000898,2023-02-20,East,referral,33,Female
CUST-000899,2022-02-12,Central,referral,75,Female
CUST-000900,2023-03-01,East,partner,55,Female
CUST-000901,2024-08-06,West,paid_search,71,Female
CUST-000902,2022-10-16,West,paid_search,58,Female
CUST-000903,2022-11-29,South,paid_search,48,Male
CUST-000904,2022-04-27,Central,referral,55,Female
CUST-000905,2025-07-20,West,partner,62,Female
CUST-000906,2022-11-01,Central,paid_search,32,Male
CUST-000907,2025-01-07,West,paid_search,48,Male
CUST-000908,2021-11-21,West,social,63,Male
CUST-000909,2021-11-09,North,referral,27,Female
CUST-000910,2022-11-27,East,social,26,Female
CUST-000911,2020-11-18,North,paid_search,31,Male
CUST-000912,2023-06-17,West,paid_search,56,Female
CUST-000913,2026-07-21,West,paid_search,35,Male
CUST-000914,2023-01-10,East,referral,47,Female
CUST-000915,2022-01-02,South,partner,29,Male
CUST-000916,2026-02-08,North,referral,36,Male
CUST-000917,2026-02-11,West,paid_search,23,Male
CUST-000918,2025-01-25,West,social,68,Male
CUST-000919,2021-08-03,East,referral,49,Male
CUST-000920,2023-07-03,West,paid_search,32,Female
CUST-000921,2020-10-02,West,organic,52,Male
CUST-000922,2021-05-26,East,referral,76,Male
CUST-000923,2023-04-20,North,partner,69,Female
CUST-000924,2022-08-02,Central,social,73,Male
CUST-000925,2024-09-12,East,paid_search,45,Male
CUST-000926,2026-03-09,West,organic,42,Female
CUST-000927,2024-04-03,Central,social,40,Male
CUST-000928,2023-02-13,South,referral,39,Female
CUST-000929,2025-08-11,West,organic,75,Male
CUST-000930,2025-05-11,North,organic,29,Female
CUST-000931,2026-07-19,Central,referral,71,Male
CUST-000932,2022-04-05,North,partner,75,Female
CUST-000933,2021-03-22,East,paid_search,70,Female
CUST-000934,2021-08-31,South,paid_search,58,Female
CUST-000935,2024-06-02,North,partner,71,Male
CUST-000936,2023-01-19,East,social,23,Male
CUST-000937,2020-10-27,Central,referral,69,Female
CUST-000938,2023-02-09,North,referral,51,Male
CUST-000939,2024-12-08,South,paid_search,77,Male
CUST-000940,2024-08-28,North,organic,26,Female
CUST-000941,2022-04-17,North,organic,75,Male
CUST-000942,2024-01-12,South,social,55,Male
CUST-000943,2021-08-15,East,organic,28,Female
CUST-000944,2021-05-27,West,social,51,Female
CUST-000945,2026-07-05,West,paid_search,24,Female
CUST-000946,2022-05-18,West,partner,26,Female
CUST-000947,2024-05-26,West,social,52,Male
CUST-000948,2023-07-29,South,partner,69,Male
CUST-000949,2025-01-25,Central,partner,28,Female
CUST-000950,2024-07-13,North,paid_search,37,Female
CUST-000951,2024-08-21,West,referral,44,Male
CUST-000952,2026-06-12,North,partner,53,Female
CUST-000953,2021-11-29,West,referral,22,Female
CUST-000954,2025-10-31,North,organic,59,Male
CUST-000955,2024-06-11,South,social,50,Female
CUST-000956,2025-07-06,South,organic,77,Male
CUST-000957,2025-10-16,West,social,39,Male
CUST-000958,2024-06-03,North,social,50,Female
CUST-000959,2021-01-26,South,organic,26,Male
CUST-000960,2021-01-07,South,partner,75,Male
CUST-000961,2024-06-01,West,partner,70,Female
CUST-000962,2023-08-20,Central,paid_search,42,Male
CUST-000963,2020-10-09,West,social,48,Male
CUST-000964,2025-04-09,East,organic,71,Female
CUST-000965,2021-01-13,South,paid_search,39,Male
CUST-000966,2026-01-30,Central,social,35,Female
CUST-000967,2025-05-11,North,partner,36,Male
CUST-000968,2024-08-22,North,organic,63,Female
CUST-000969,2026-07-10,South,organic,34,Male
CUST-000970,2021-09-28,South,paid_search,27,Female
CUST-000971,2021-07-12,East,organic,31,Female
CUST-000972,2024-06-08,Central,organic,79,Female
CUST-000973,2021-08-12,West,referral,72,Male
CUST-000974,2021-12-31,South,organic,77,Male
CUST-000975,2021-11-16,South,paid_search,38,Female
CUST-000976,2021-11-14,West,paid_search,47,Male
CUST-000977,2023-04-02,South,social,50,Female
CUST-000978,2025-12-31,Central,social,52,Female
CUST-000979,2021-02-06,East,social,23,Female
CUST-000980,2023-01-04,East,paid_search,56,Male
CUST-000981,2021-04-05,Central,referral,24,Female
CUST-000982,2020-10-25,South,referral,37,Female
CUST-000983,2025-08-04,East,social,38,Male
CUST-000984,2024-03-23,East,partner,61,Female
CUST-000985,2025-07-11,South,social,73,Male
CUST-000986,2026-06-12,North,referral,62,Male
CUST-000987,2020-11-04,South,social,47,Male
CUST-000988,2021-02-13,North,partner,52,Female
CUST-000989,2020-12-27,West,partner,51,Female
CUST-000990,2021-05-06,North,partner,30,Female
CUST-000991,2022-10-07,South,paid_search,77,Female
CUST-000992,2023-07-02,Central,partner,75,Female
CUST-000993,2020-09-14,East,paid_search,35,Male
CUST-000994,2023-05-07,West,partner,28,Male
CUST-000995,2022-10-18,West,paid_search,31,Male
CUST-000996,2025-05-30,South,partner,58,Female
CUST-000997,2022-03-01,West,referral,23,Male
CUST-000998,2021-10-02,South,partner,27,Male
CUST-000999,2022-08-03,West,paid_search,59,Male
CUST-001000,2023-08-20,West,partner,30,Female
CUST-001001,2025-06-20,Central,social,25,Female
CUST-001002,2026-07-06,Central,organic,23,Female
CUST-001003,2022-11-20,North,paid_search,62,Male
CUST-001004,2022-08-15,South,partner,43,Male
CUST-001005,2022-01-07,East,social,38,Female
CUST-001006,2020-12-07,South,partner,59,Male
CUST-001007,2023-08-28,West,referral,31,Female
CUST-001008,2021-08-29,Central,paid_search,52,Female
CUST-001009,2022-05-04,South,social,50,Male
CUST-001010,2025-01-09,Central,social,61,Female
CUST-001011,2021-08-02,Central,social,58,Male
CUST-001012,2026-06-09,Central,paid_search,61,Male
CUST-001013,2023-02-02,North,referral,34,Female
CUST-001014,2021-01-06,South,paid_search,30,Female
CUST-001015,2022-08-21,North,social,52,Male
CUST-001016,2020-12-25,North,social,25,Female
CUST-001017,2026-05-13,North,organic,48,Female
CUST-001018,2023-06-20,East,paid_search,58,Male
CUST-001019,2021-12-28,North,referral,69,Female
CUST-001020,2022-11-06,South,referral,59,Female
CUST-001021,2021-05-02,Central,referral,79,Male
CUST-001022,2023-12-12,Central,paid_search,54,Male
CUST-001023,2022-08-16,Central,partner,47,Female
CUST-001024,2024-03-05,North,social,36,Male
CUST-001025,2021-05-25,West,social,61,Female
CUST-001026,2026-01-06,West,referral,69,Female
CUST-001027,2025-03-07,North,social,40,Female
CUST-001028,2026-01-17,Central,partner,26,Male
CUST-001029,2022-05-19,East,organic,22,Male
CUST-001030,2025-05-04,Central,partner,58,Female
CUST-001031,2024-10-15,North,paid_search,60,Male
CUST-001032,2021-07-28,West,partner,28,Female
CUST-001033,2024-06-26,North,partner,23,Female
CUST-001034,2025-10-20,Central,social,59,Female
CUST-001035,2026-07-20,West,social,45,Female
CUST-001036,2025-04-29,North,social,46,Male
CUST-001037,2021-03-14,South,referral,37,Male
CUST-001038,2023-05-11,South,referral,63,Male
CUST-001039,2020-08-26,North,referral,65,Female
CUST-001040,2025-05-30,North,social,25,Female
CUST-001041,2024-08-03,Central,paid_search,27,Female
CUST-001042,2025-10-05,Central,referral,54,Female
CUST-001043,2024-03-27,East,partner,56,Male
CUST-001044,2023-04-05,Central,organic,30,Female
CUST-001045,2021-11-12,West,partner,31,Male
CUST-001046,2024-06-18,North,paid_search,61,Male
CUST-001047,2022-01-06,West,paid_search,48,Male
CUST-001048,2022-12-09,North,partner,28,Male
CUST-001049,2024-12-14,Central,organic,57,Female
CUST-001050,2021-03-03,South,organic,26,Male
CUST-001051,2024-01-18,North,referral,35,Male
CUST-001052,2025-10-13,South,referral,63,Female
CUST-001053,2020-11-09,West,organic,34,Female
CUST-001054,2021-03-12,Central,paid_search,25,Male
CUST-001055,2026-06-15,East,paid_search,77,Male
CUST-001056,2021-03-30,North,referral,35,Female
CUST-001057,2020-12-08,Central,paid_search,51,Female
CUST-001058,2021-08-25,West,organic,69,Male
CUST-001059,2025-03-06,East,referral,79,Male
CUST-001060,2022-10-28,East,social,68,Male
CUST-001061,2023-06-15,Central,referral,41,Male
CUST-001062,2022-12-08,South,paid_search,71,Female
CUST-001063,2022-12-05,North,referral,22,Male
CUST-001064,2022-11-15,North,organic,40,Female
CUST-001065,2023-08-05,West,paid_search,33,Male
CUST-001066,2022-07-03,Central,referral,52,Female
CUST-001067,2023-07-06,West,referral,73,Female
CUST-001068,2026-08-02,West,referral,66,Male
CUST-001069,2026-06-25,South,social,79,Female
CUST-001070,2020-11-23,East,partner,29,Female
CUST-001071,2021-03-17,North,organic,65,Female
CUST-001072,2023-02-27,South,referral,64,Male
CUST-001073,2025-08-20,West,referral,48,Male
CUST-001074,2021-11-20,Central,organic,27,Female
CUST-001075,2025-11-07,Central,paid_search,28,Male
CUST-001076,2024-05-25,Central,social,74,Female
CUST-001077,2024-08-23,North,paid_search,39,Female
CUST-001078,2026-09-06,Central,referral,58,Male
CUST-001079,2021-10-21,South,paid_search,76,Male
CUST-001080,2023-07-30,West,organic,50,Female
CUST-001081,2024-09-24,Central,paid_search,34,Male
CUST-001082,2023-07-26,Central,partner,50,Male
CUST-001083,2026-08-24,West,social,35,Female
CUST-001084,2024-01-19,South,partner,32,Male
CUST-001085,2023-07-23,East,social,69,Male
CUST-001086,2024-09-04,West,partner,42,Male
CUST-001087,2021-08-31,East,partner,61,Male
CUST-001088,2025-02-27,East,referral,64,Male
CUST-001089,2025-10-22,East,organic,53,Male
CUST-001090,2023-07-07,East,referral,53,Female
CUST-001091,2021-05-08,North,social,32,Male
CUST-001092,2024-05-26,Central,referral,52,Female
CUST-001093,2026-05-20,North,partner,65,Male
CUST-001094,2020-10-20,Central,organic,33,Female
CUST-001095,2024-01-12,North,paid_search,35,Male
CUST-001096,2025-08-20,East,paid_search,62,Female
CUST-001097,2022-12-24,East,paid_search,78,Male
CUST-001098,2024-10-12,East,social,44,Female
CUST-001099,2021-01-16,East,referral,70,Female
CUST-001100,2024-12-10,Central,partner,32,Male
CUST-001101,2023-04-21,North,partner,55,Female
CUST-001102,2023-05-26,Central,referral,76,Male
CUST-001103,2025-03-31,West,social,47,Male
CUST-001104,2023-08-30,West,paid_search,51,Male
CUST-001105,2026-02-03,North,organic,30,Female
CUST-001106,2022-10-20,North,partner,52,Female
CUST-001107,2022-02-11,South,partner,55,Female
CUST-001108,2020-12-07,South,paid_search,78,Female
CUST-001109,2024-10-10,West,social,33,Female
CUST-001110,2024-12-22,Central,organic,43,Female
CUST-001111,2023-05-02,East,paid_search,59,Female
CUST-001112,2022-06-27,West,organic,76,Male
CUST-001113,2020-08-20,North,organic,35,Female
CUST-001114,2026-08-12,West,partner,62,Male
CUST-001115,2025-03-20,North,partner,73,Male
CUST-001116,2025-02-12,West,partner,58,Female
CUST-001117,2025-02-24,South,social,46,Male
CUST-001118,2023-11-26,East,organic,35,Male
CUST-001119,2021-05-24,South,partner,38,Female
CUST-001120,2026-07-14,East,organic,25,Female
CUST-001121,2021-09-19,Central,social,30,Male
CUST-001122,2022-11-24,Central,partner,47,Male
CUST-001123,2023-01-13,South,partner,30,Male
CUST-001124,2022-08-01,South,referral,22,Male
CUST-001125,2025-12-23,East,paid_search,62,Male
CUST-001126,2022-03-04,West,partner,26,Female
CUST-001127,2025-03-07,North,social,30,Male
CUST-001128,2023-08-09,West,organic,56,Female
CUST-001129,2022-08-02,Central,social,75,Male
CUST-001130,2022-12-18,Central,partner,64,Female
CUST-001131,2024-09-28,East,organic,23,Female
CUST-001132,2024-04-26,South,social,31,Male
CUST-001133,2023-10-25,South,organic,64,Female
CUST-001134,2026-05-25,West,partner,64,Male
CUST-001135,2022-04-05,East,organic,44,Female
CUST-001136,2026-01-23,North,organic,77,Female
CUST-001137,2023-12-08,West,partner,73,Female
CUST-001138,2022-09-30,North,partner,65,Female
CUST-001139,2026-04-08,Central,partner,65,Female
CUST-001140,2020-08-19,East,paid_search,67,Male
CUST-001141,2024-05-27,South,social,30,Male
CUST-001142,2026-07-31,North,organic,62,Female
CUST-001143,2022-09-03,North,social,76,Female
CUST-001144,2023-05-03,Central,paid_search,35,Male
