transaction_id,customer_id,transaction_date,amount,transaction_type,status,payment_method
3740,CUST-000592,2026-07-16,52.81,payment,success,Electronic check
3741,CUST-000592,2026-08-16,52.81,payment,success,Electronic check
3742,CUST-000593,2026-03-16,100.6,payment,success,Bank transfer
3743,CUST-000593,2026-04-16,100.6,payment,success,Bank transfer
3744,CUST-000593,2026-05-16,100.6,payment,success,Bank transfer
3745,CUST-000593,2026-06-16,100.6,payment,success,Bank transfer
3746,CUST-000593,2026-07-16,100.6,payment,success,Bank transfer
3747,CUST-000593,2026-08-16,100.6,payment,success,Bank transfer
3748,CUST-000594,2026-03-16,28.68,payment,success,Mailed check
3749,CUST-000594,2026-04-16,28.68,payment,success,Mailed check
3750,CUST-000594,2026-05-16,28.68,payment,success,Mailed check
3751,CUST-000594,2026-06-16,28.68,payment,success,Mailed check
3752,CUST-000594,2026-07-16,28.68,payment,success,Mailed check
3753,CUST-000594,2026-08-16,28.68,payment,success,Mailed check
3754,CUST-000595,2026-03-16,24.44,failed_payment,failed,Credit card
3755,CUST-000595,2026-03-19,24.44,payment,success,Credit card
3756,CUST-000595,2026-04-16,24.44,payment,success,Credit card
3757,CUST-000595,2026-05-16,24.44,payment,success,Credit card
3758,CUST-000595,2026-06-16,24.44,payment,success,Credit card
3759,CUST-000595,2026-07-16,24.44,payment,success,Credit card
3760,CUST-000595,2026-08-16,24.44,payment,success,Credit card
3761,CUST-000596,2026-03-16,119.77,payment,success,Electronic check
3762,CUST-000596,2026-04-16,119.77,payment,success,Electronic check
3763,CUST-000596,2026-05-16,119.77,failed_payment,failed,Electronic check
3764,CUST-000596,2026-05-19,119.77,payment,success,Electronic check
3765,CUST-000596,2026-06-16,119.77,payment,success,Electronic check
3766,CUST-000596,2026-07-16,119.77,failed_payment,failed,Electronic check
3767,CUST-000596,2026-07-19,119.77,payment,success,Electronic check
3768,CUST-000596,2026-08-16,119.77,failed_payment,failed,Electronic check
3769,CUST-000596,2026-08-19,119.77,payment,success,Electronic check
3770,CUST-000597,2026-03-16,106.95,payment,success,Mailed check
3771,CUST-000597,2026-04-16,106.95,payment,success,Mailed check
3772,CUST-000597,2026-05-16,106.95,failed_payment,failed,Mailed check
3773,CUST-000597,2026-06-16,106.95,payment,success,Mailed check
3774,CUST-000597,2026-07-16,106.95,payment,success,Mailed check
3775,CUST-000597,2026-08-16,106.95,payment,success,Mailed check
3776,CUST-000598,2026-03-16,108.28,failed_payment,failed,Electronic check
3777,CUST-000598,2026-03-19,108.28,payment,success,Electronic check
3778,CUST-000598,2026-04-16,108.28,payment,success,Electronic check
3779,CUST-000598,2026-05-16,108.28,payment,success,Electronic check
3780,CUST-000598,2026-06-16,108.28,payment,success,Electronic check
3781,CUST-000598,2026-07-16,108.28,payment,success,Electronic check
3782,CUST-000598,2026-08-16,108.28,payment,success,Electronic check
3783,CUST-000599,2026-03-16,115.13,payment,success,Electronic check
3784,CUST-000599,2026-04-16,115.13,payment,success,Electronic check
3785,CUST-000599,2026-05-16,115.13,payment,success,Electronic check
3786,CUST-000599,2026-06-16,115.13,payment,success,Electronic check
3787,CUST-000599,2026-07-16,115.13,payment,success,Electronic check
3788,CUST-000599,2026-08-16,115.13,payment,success,Electronic check
3789,CUST-000600,2026-03-16,63.83,payment,success,Mailed check
3790,CUST-000600,2026-04-16,63.83,payment,success,Mailed check
3791,CUST-000600,2026-05-16,63.83,payment,success,Mailed check
3792,CUST-000600,2026-06-16,63.83,payment,success,Mailed check
3793,CUST-000600,2026-07-16,63.83,payment,success,Mailed check
3794,CUST-000600,2026-08-16,63.83,payment,success,Mailed check
3795,CUST-000601,2026-03-16,48.68,payment,success,Bank transfer
3796,CUST-000601,2026-04-16,48.68,payment,success,Bank transfer
3797,CUST-000601,2026-05-16,48.68,payment,success,Bank transfer
3798,CUST-000601,2026-06-16,48.68,payment,success,Bank transfer
3799,CUST-000601,2026-07-16,48.68,payment,success,Bank transfer
3800,CUST-000601,2026-08-16,48.68,payment,success,Bank transfer
3801,CUST-000602,2026-03-16,33.0,payment,success,Electronic check
3802,CUST-000602,2026-04-16,33.0,payment,success,Electronic check
3803,CUST-000602,2026-05-16,33.0,payment,success,Electronic check
3804,CUST-000602,2026-06-16,33.0,payment,success,Electronic check
3805,CUST-000602,2026-07-16,33.0,payment,success,Electronic check
3806,CUST-000602,2026-08-16,33.0,payment,success,Electronic check
3807,CUST-000603,2026-03-16,70.12,payment,success,Credit card
3808,CUST-000603,2026-04-16,70.12,payment,success,Credit card
3809,CUST-000603,2026-05-16,70.12,payment,success,Credit card
3810,CUST-000603,2026-06-16,70.12,payment,success,Credit card
3811,CUST-000603,2026-07-16,70.12,payment,success,Credit card
3812,CUST-000603,2026-08-16,70.12,payment,success,Credit card
3813,CUST-000604,2026-03-16,42.0,payment,success,Bank transfer
3814,CUST-000604,2026-04-16,42.0,payment,success,Bank transfer
3815,CUST-000604,2026-05-16,42.0,payment,success,Bank transfer
3816,CUST-000604,2026-06-16,42.0,payment,success,Bank transfer
3817,CUST-000604,2026-07-16,42.0,failed_payment,failed,Bank transfer
3818,CUST-000604,2026-07-19,42.0,payment,success,Bank transfer
3819,CUST-000604,2026-08-16,42.0,payment,success,Bank transfer
3820,CUST-000605,2026-03-16,113.56,payment,success,Mailed check
3821,CUST-000605,2026-04-16,113.56,payment,success,Mailed check
3822,CUST-000605,2026-05-16,113.56,payment,success,Mailed check
3823,CUST-000605,2026-06-16,113.56,payment,success,Mailed check
3824,CUST-000605,2026-07-16,113.56,payment,success,Mailed check
3825,CUST-000605,2026-08-16,113.56,payment,success,Mailed check
3826,CUST-000606,2026-03-16,20.4,payment,success,Credit card
3827,CUST-000606,2026-04-16,20.4,payment,success,Credit card
3828,CUST-000606,2026-05-16,20.4,payment,success,Credit card
3829,CUST-000606,2026-06-16,20.4,payment,success,Credit card
3830,CUST-000606,2026-07-16,20.4,payment,success,Credit card
3831,CUST-000606,2026-08-16,20.4,payment,success,Credit card
3832,CUST-000607,2026-03-16,34.32,payment,success,Mailed check
3833,CUST-000607,2026-04-16,34.32,payment,success,Mailed check
3834,CUST-000607,2026-05-16,34.32,payment,success,Mailed check
3835,CUST-000607,2026-06-16,34.32,payment,success,Mailed check
3836,CUST-000607,2026-07-16,34.32,payment,success,Mailed check
3837,CUST-000607,2026-08-16,34.32,payment,success,Mailed check
3838,CUST-000608,2026-03-16,44.65,payment,success,Electronic check
3839,CUST-000608,2026-04-16,44.65,payment,success,Electronic check
3840,CUST-000608,2026-05-16,44.65,payment,success,Electronic check
3841,CUST-000608,2026-06-16,44.65,payment,success,Electronic check
3842,CUST-000608,2026-07-16,44.65,payment,success,Electronic check
3843,CUST-000608,2026-08-16,44.65,failed_payment,failed,Electronic check
3844,CUST-000608,2026-08-19,44.65,payment,success,Electronic check
3845,CUST-000609,2026-03-16,39.9,payment,success,Credit card
3846,CUST-000609,2026-04-16,39.9,failed_payment,failed,Credit card
3847,CUST-000609,2026-04-19,39.9,payment,success,Credit card
3848,CUST-000609,2026-05-16,39.9,payment,success,Credit card
3849,CUST-000609,2026-06-16,39.9,payment,success,Credit card
3850,CUST-000609,2026-07-16,39.9,payment,success,Credit card
3851,CUST-000609,2026-08-16,39.9,payment,success,Credit card
3852,CUST-000610,2026-03-16,42.58,payment,success,Electronic check
3853,CUST-000610,2026-04-16,42.58,payment,success,Electronic check
3854,CUST-000610,2026-05-16,42.58,payment,success,Electronic check
3855,CUST-000610,2026-06-16,42.58,payment,success,Electronic check
3856,CUST-000610,2026-07-16,42.58,payment,success,Electronic check
3857,CUST-000610,2026-08-16,42.58,payment,success,Electronic check
3858,CUST-000611,2026-03-16,85.6,failed_payment,failed,Credit card
3859,CUST-000611,2026-03-19,85.6,payment,success,Credit card
3860,CUST-000611,2026-04-16,85.6,payment,success,Credit card
3861,CUST-000611,2026-05-16,85.6,payment,success,Credit card
3862,CUST-000611,2026-06-16,85.6,payment,success,Credit card
3863,CUST-000611,2026-07-16,85.6,failed_payment,failed,Credit card
3864,CUST-000611,2026-07-19,85.6,payment,success,Credit card
3865,CUST-000611,2026-08-16,85.6,failed_payment,failed,Credit card
3866,CUST-000611,2026-08-19,85.6,payment,success,Credit card
3867,CUST-000612,2026-03-16,52.75,payment,success,Credit card
3868,CUST-000612,2026-04-16,52.75,payment,success,Credit card
3869,CUST-000612,2026-05-16,52.75,payment,success,Credit card
3870,CUST-000612,2026-06-16,52.75,payment,success,Credit card
3871,CUST-000612,2026-07-16,52.75,payment,success,Credit card
3872,CUST-000612,2026-08-16,52.75,payment,success,Credit card
3873,CUST-000613,2026-03-16,81.5,payment,success,Credit card
3874,CUST-000613,2026-04-16,81.5,payment,success,Credit card
3875,CUST-000613,2026-05-16,81.5,payment,success,Credit card
3876,CUST-000613,2026-06-16,81.5,payment,success,Credit card
3877,CUST-000613,2026-07-16,81.5,payment,success,Credit card
3878,CUST-000613,2026-08-16,81.5,payment,success,Credit card
3879,CUST-000614,2026-03-16,109.03,payment,success,Mailed check
3880,CUST-000614,2026-04-16,109.03,payment,success,Mailed check
3881,CUST-000614,2026-05-16,109.03,payment,success,Mailed check
3882,CUST-000614,2026-06-16,109.03,payment,success,Mailed check
3883,CUST-000614,2026-07-16,109.03,failed_payment,failed,Mailed check
3884,CUST-000614,2026-07-19,109.03,payment,success,Mailed check
3885,CUST-000614,2026-08-16,109.03,payment,success,Mailed check
3886,CUST-000615,2026-03-16,80.26,payment,success,Bank transfer
3887,CUST-000615,2026-04-16,80.26,payment,success,Bank transfer
3888,CUST-000615,2026-05-16,80.26,payment,success,Bank transfer
3889,CUST-000615,2026-06-16,80.26,payment,success,Bank transfer
3890,CUST-000615,2026-07-16,80.26,payment,success,Bank transfer
3891,CUST-000615,2026-08-16,80.26,payment,success,Bank transfer
3892,CUST-000616,2026-03-16,89.45,payment,success,Credit card
3893,CUST-000616,2026-04-16,89.45,payment,success,Credit card
3894,CUST-000616,2026-05-16,89.45,payment,success,Credit card
3895,CUST-000616,2026-06-16,89.45,payment,success,Credit card
3896,CUST-000616,2026-07-16,89.45,payment,success,Credit card
3897,CUST-000616,2026-08-16,89.45,payment,success,Credit card
3898,CUST-000617,2026-03-16,56.55,payment,success,Electronic check
3899,CUST-000617,2026-04-16,56.55,payment,success,Electronic check
3900,CUST-000617,2026-05-16,56.55,payment,success,Electronic check
3901,CUST-000617,2026-06-16,56.55,payment,success,Electronic check
3902,CUST-000617,2026-07-16,56.55,payment,success,Electronic check
3903,CUST-000617,2026-08-16,56.55,payment,success,Electronic check
3904,CUST-000618,2026-03-16,35.97,payment,success,Mailed check
3905,CUST-000618,2026-04-16,35.97,payment,success,Mailed check
3906,CUST-000618,2026-05-16,35.97,payment,success,Mailed check
3907,CUST-000618,2026-06-16,35.97,payment,success,Mailed check
3908,CUST-000618,2026-07-16,35.97,payment,success,Mailed check
3909,CUST-000618,2026-08-16,35.97,payment,success,Mailed check
3910,CUST-000619,2026-03-16,52.06,payment,success,Mailed check
3911,CUST-000619,2026-04-16,52.06,payment,success,Mailed check
3912,CUST-000619,2026-05-16,52.06,payment,success,Mailed check
3913,CUST-000619,2026-06-16,52.06,payment,success,Mailed check
3914,CUST-000619,2026-07-16,52.06,payment,success,Mailed check
3915,CUST-000619,2026-08-16,52.06,payment,success,Mailed check
3916,CUST-000620,2026-03-16,116.43,payment,success,Bank transfer
3917,CUST-000620,2026-04-16,116.43,payment,success,Bank transfer
3918,CUST-000620,2026-05-16,116.43,payment,success,Bank transfer
3919,CUST-000620,2026-06-16,116.43,payment,success,Bank transfer
3920,CUST-000620,2026-07-16,116.43,payment,success,Bank transfer
3921,CUST-000620,2026-08-16,116.43,payment,success,Bank transfer
3922,CUST-000621,2026-03-16,82.18,payment,success,Bank transfer
3923,CUST-000621,2026-04-16,82.18,payment,success,Bank transfer
3924,CUST-000621,2026-05-16,82.18,payment,success,Bank transfer
3925,CUST-000621,2026-06-16,82.18,payment,success,Bank transfer
3926,CUST-000621,2026-07-16,82.18,payment,success,Bank transfer
3927,CUST-000621,2026-08-16,82.18,payment,success,Bank transfer
3928,CUST-000622,2026-03-16,47.75,payment,success,Credit card
3929,CUST-000622,2026-04-16,47.75,payment,success,Credit card
3930,CUST-000622,2026-05-16,47.75,payment,success,Credit card
3931,CUST-000622,2026-06-16,47.75,payment,success,Credit card
3932,CUST-000622,2026-07-16,47.75,payment,success,Credit card
3933,CUST-000622,2026-08-16,47.75,payment,success,Credit card
3934,CUST-000623,2026-03-16,65.09,payment,success,Mailed check
3935,CUST-000623,2026-04-16,65.09,payment,success,Mailed check
3936,CUST-000623,2026-05-16,65.09,payment,success,Mailed check
3937,CUST-000623,2026-06-16,65.09,payment,success,Mailed check
3938,CUST-000623,2026-07-16,65.09,payment,success,Mailed check
3939,CUST-000623,2026-08-16,65.09,payment,success,Mailed check
3940,CUST-000624,2026-03-16,103.55,payment,success,Electronic check
3941,CUST-000624,2026-04-16,103.55,payment,success,Electronic check
3942,CUST-000624,2026-05-16,103.55,payment,success,Electronic check
3943,CUST-000624,2026-06-16,103.55,failed_payment,failed,Electronic check
3944,CUST-000624,2026-06-19,103.55,payment,success,Electronic check
3945,CUST-000624,2026-07-16,103.55,payment,success,Electronic check
3946,CUST-000624,2026-08-16,103.55,payment,success,Electronic check
3947,CUST-000625,2026-03-16,86.84,payment,success,Electronic check
3948,CUST-000625,2026-04-16,86.84,payment,success,Electronic check
3949,CUST-000625,2026-05-16,86.84,payment,success,Electronic check
3950,CUST-000625,2026-06-16,86.84,payment,success,Electronic check
3951,CUST-000625,2026-07-16,86.84,payment,success,Electronic check
3952,CUST-000625,2026-08-16,86.84,payment,success,Electronic check
3953,CUST-000626,2026-03-16,76.07,payment,success,Credit card
3954,CUST-000626,2026-04-16,76.07,payment,success,Credit card
3955,CUST-000626,2026-05-16,76.07,failed_payment,failed,Credit card
3956,CUST-000626,2026-05-19,76.07,payment,success,Credit card
3957,CUST-000626,2026-06-16,76.07,payment,success,Credit card
3958,CUST-000626,2026-07-16,76.07,payment,success,Credit card
3959,CUST-000626,2026-08-16,76.07,payment,success,Credit card
3960,CUST-000627,2026-03-16,108.52,payment,success,Mailed check
3961,CUST-000627,2026-04-16,108.52,payment,success,Mailed check
3962,CUST-000627,2026-05-16,108.52,payment,success,Mailed check
3963,CUST-000627,2026-06-16,108.52,payment,success,Mailed check
3964,CUST-000627,2026-07-16,108.52,payment,success,Mailed check
3965,CUST-000627,2026-08-16,108.52,payment,success,Mailed check
3966,CUST-000628,2026-03-16,87.24,failed_payment,failed,Bank transfer
3967,CUST-000628,2026-03-19,87.24,payment,success,Bank transfer
3968,CUST-000628,2026-04-16,87.24,failed_payment,failed,Bank transfer
3969,CUST-000628,2026-04-19,87.24,payment,success,Bank transfer
3970,CUST-000628,2026-05-16,87.24,payment,success,Bank transfer
3971,CUST-000628,2026-06-16,87.24,failed_payment,failed,Bank transfer
3972,CUST-000628,2026-06-19,87.24,payment,success,Bank transfer
3973,CUST-000628,2026-07-16,87.24,payment,success,Bank transfer
3974,CUST-000628,2026-08-16,87.24,payment,success,Bank transfer
3975,CUST-000629,2026-03-16,84.27,payment,success,Bank transfer
3976,CUST-000629,2026-04-16,84.27,failed_payment,failed,Bank transfer
3977,CUST-000629,2026-05-16,84.27,payment,success,Bank transfer
3978,CUST-000629,2026-06-16,84.27,payment,success,Bank transfer
3979,CUST-000629,2026-07-16,84.27,payment,success,Bank transfer
3980,CUST-000629,2026-08-16,84.27,payment,success,Bank transfer
3981,CUST-000630,2026-03-16,38.98,payment,success,Credit card
3982,CUST-000630,2026-04-16,38.98,payment,success,Credit card
3983,CUST-000630,2026-05-16,38.98,payment,success,Credit card
3984,CUST-000630,2026-06-16,38.98,payment,success,Credit card
3985,CUST-000630,2026-07-16,38.98,payment,success,Credit card
3986,CUST-000630,2026-08-16,38.98,payment,success,Credit card
3987,CUST-000631,2026-03-16,30.64,payment,success,Electronic check
3988,CUST-000631,2026-04-16,30.64,failed_payment,failed,Electronic check
3989,CUST-000631,2026-04-19,30.64,payment,success,Electronic check
3990,CUST-000631,2026-05-16,30.64,payment,success,Electronic check
3991,CUST-000631,2026-06-16,30.64,failed_payment,failed,Electronic check
3992,CUST-000631,2026-06-19,30.64,payment,success,Electronic check
3993,CUST-000631,2026-07-16,30.64,payment,success,Electronic check
3994,CUST-000631,2026-08-16,30.64,payment,success,Electronic check
3995,CUST-000632,2026-03-16,116.51,payment,success,Electronic check
3996,CUST-000632,2026-04-16,116.51,payment,success,Electronic check
3997,CUST-000632,2026-05-16,116.51,payment,success,Electronic check
3998,CUST-000632,2026-06-16,116.51,payment,success,Electronic check
3999,CUST-000632,2026-07-16,116.51,payment,success,Electronic check
4000,CUST-000632,2026-08-16,116.51,payment,success,Electronic check
4001,CUST-000633,2026-03-16,79.89,payment,success,Bank transfer
4002,CUST-000633,2026-04-16,79.89,failed_payment,failed,Bank transfer
4003,CUST-000633,2026-04-19,79.89,payment,success,Bank transfer
4004,CUST-000633,2026-05-16,79.89,payment,success,Bank transfer
4005,CUST-000633,2026-06-16,79.89,payment,success,Bank transfer
4006,CUST-000633,2026-07-16,79.89,payment,success,Bank transfer
4007,CUST-000633,2026-08-16,79.89,failed_payment,failed,Bank transfer
4008,CUST-000633,2026-08-19,79.89,payment,success,Bank transfer
4009,CUST-000634,2026-03-16,61.57,payment,success,Mailed check
4010,CUST-000634,2026-04-16,61.57,payment,success,Mailed check
4011,CUST-000634,2026-05-16,61.57,payment,success,Mailed check
4012,CUST-000634,2026-06-16,61.57,payment,success,Mailed check
4013,CUST-000634,2026-07-16,61.57,failed_payment,failed,Mailed check
4014,CUST-000634,2026-07-19,61.57,payment,success,Mailed check
4015,CUST-000634,2026-08-16,61.57,payment,success,Mailed check
4016,CUST-000635,2026-03-16,78.9,payment,success,Credit card
4017,CUST-000635,2026-04-16,78.9,payment,success,Credit card
4018,CUST-000635,2026-05-16,78.9,payment,success,Credit card
4019,CUST-000635,2026-06-16,78.9,payment,success,Credit card
4020,CUST-000635,2026-07-16,78.9,payment,success,Credit card
4021,CUST-000635,2026-08-16,78.9,payment,success,Credit card
4022,CUST-000636,2026-03-16,26.18,payment,success,Electronic check
4023,CUST-000636,2026-04-16,26.18,payment,success,Electronic check
4024,CUST-000636,2026-05-16,26.18,payment,success,Electronic check
4025,CUST-000636,2026-06-16,26.18,payment,success,Electronic check
4026,CUST-000636,2026-07-16,26.18,payment,success,Electronic check
4027,CUST-000636,2026-08-16,26.18,payment,success,Electronic check
4028,CUST-000637,2026-03-16,102.21,payment,success,Mailed check
4029,CUST-000637,2026-04-16,102.21,payment,success,Mailed check
4030,CUST-000637,2026-05-16,102.21,payment,success,Mailed check
4031,CUST-000637,2026-06-16,102.21,payment,success,Mailed check
4032,CUST-000637,2026-07-16,102.21,payment,success,Mailed check
4033,CUST-000637,2026-08-16,102.21,payment,success,Mailed check
4034,CUST-000638,2026-03-16,41.66,payment,success,Credit card
4035,CUST-000638,2026-04-16,41.66,payment,success,Credit card
4036,CUST-000638,2026-05-16,41.66,payment,success,Credit card
4037,CUST-000638,2026-06-16,41.66,payment,success,Credit card
4038,CUST-000638,2026-07-16,41.66,payment,success,Credit card
4039,CUST-000638,2026-08-16,41.66,payment,success,Credit card
4040,CUST-000639,2026-03-16,100.45,payment,success,Credit card
4041,CUST-000639,2026-04-16,100.45,payment,success,Credit card
4042,CUST-000639,2026-05-16,100.45,payment,success,Credit card
4043,CUST-000639,2026-06-16,100.45,payment,success,Credit card
4044,CUST-000639,2026-07-16,100.45,payment,success,Credit card
4045,CUST-000639,2026-08-16,100.45,payment,success,Credit card
4046,CUST-000640,2026-03-16,73.44,payment,success,Electronic check
4047,CUST-000640,2026-04-16,73.44,payment,success,Electronic check
4048,CUST-000640,2026-05-16,73.44,payment,success,Electronic check
4049,CUST-000640,2026-06-16,73.44,payment,success,Electronic check
4050,CUST-000640,2026-07-16,73.44,payment,success,Electronic check
4051,CUST-000640,2026-08-16,73.44,payment,success,Electronic check
4052,CUST-000641,2026-03-16,47.66,payment,success,Credit card
4053,CUST-000641,2026-04-16,47.66,payment,success,Credit card
4054,CUST-000641,2026-05-16,47.66,payment,success,Credit card
4055,CUST-000641,2026-06-16,47.66,payment,success,Credit card
4056,CUST-000641,2026-07-16,47.66,payment,success,Credit card
4057,CUST-000641,2026-08-16,47.66,payment,success,Credit card
4058,CUST-000642,2026-03-16,23.02,payment,success,Electronic check
4059,CUST-000642,2026-04-16,23.02,payment,success,Electronic check
4060,CUST-000642,2026-05-16,23.02,payment,success,Electronic check
4061,CUST-000642,2026-06-16,23.02,payment,success,Electronic check
4062,CUST-000642,2026-07-16,23.02,payment,success,Electronic check
4063,CUST-000642,2026-08-16,23.02,payment,success,Electronic check
4064,CUST-000643,2026-03-16,101.58,payment,success,Electronic check
4065,CUST-000643,2026-04-16,101.58,payment,success,Electronic check
4066,CUST-000643,2026-05-16,101.58,payment,success,Electronic check
4067,CUST-000643,2026-06-16,101.58,payment,success,Electronic check
4068,CUST-000643,2026-07-16,101.58,payment,success,Electronic check
4069,CUST-000643,2026-08-16,101.58,payment,success,Electronic check
4070,CUST-000644,2026-03-16,37.65,payment,success,Credit card
4071,CUST-000644,2026-04-16,37.65,payment,success,Credit card
4072,CUST-000644,2026-05-16,37.65,payment,success,Credit card
4073,CUST-000644,2026-06-16,37.65,payment,success,Credit card
4074,CUST-000644,2026-07-16,37.65,payment,success,Credit card
4075,CUST-000644,2026-08-16,37.65,payment,success,Credit card
4076,CUST-000645,2026-03-16,25.18,payment,success,Electronic check
4077,CUST-000645,2026-04-16,25.18,payment,success,Electronic check
4078,CUST-000645,2026-05-16,25.18,payment,success,Electronic check
4079,CUST-000645,2026-06-16,25.18,payment,success,Electronic check
4080,CUST-000645,2026-07-16,25.18,payment,success,Electronic check
4081,CUST-000645,2026-08-16,25.18,payment,success,Electronic check
4082,CUST-000646,2026-03-16,95.59,payment,success,Mailed check
4083,CUST-000646,2026-04-16,95.59,payment,success,Mailed check
4084,CUST-000646,2026-05-16,95.59,payment,success,Mailed check
4085,CUST-000646,2026-06-16,95.59,payment,success,Mailed check
4086,CUST-000646,2026-07-16,95.59,payment,success,Mailed check
4087,CUST-000646,2026-08-16,95.59,payment,success,Mailed check
4088,CUST-000647,2026-03-16,55.0,payment,success,Electronic check
4089,CUST-000647,2026-04-16,55.0,payment,success,Electronic check
4090,CUST-000647,2026-05-16,55.0,payment,success,Electronic check
4091,CUST-000647,2026-06-16,55.0,payment,success,Electronic check
4092,CUST-000647,2026-07-16,55.0,payment,success,Electronic check
4093,CUST-000647,2026-08-16,55.0,payment,success,Electronic check
4094,CUST-000648,2026-03-16,58.93,payment,success,Bank transfer
4095,CUST-000648,2026-04-16,58.93,payment,success,Bank transfer
4096,CUST-000648,2026-05-16,58.93,payment,success,Bank transfer
4097,CUST-000648,2026-06-16,58.93,payment,success,Bank transfer
4098,CUST-000648,2026-07-16,58.93,payment,success,Bank transfer
4099,CUST-000648,2026-08-16,58.93,payment,success,Bank transfer
4100,CUST-000649,2026-03-16,44.71,payment,success,Electronic check
4101,CUST-000649,2026-04-16,44.71,payment,success,Electronic check
4102,CUST-000649,2026-05-16,44.71,payment,success,Electronic check
4103,CUST-000649,2026-06-16,44.71,payment,success,Electronic check
4104,CUST-000649,2026-07-16,44.71,payment,success,Electronic check
4105,CUST-000649,2026-08-16,44.71,payment,success,Electronic check
4106,CUST-000650,2026-03-16,105.92,payment,success,Mailed check
4107,CUST-000650,2026-04-16,105.92,payment,success,Mailed check
4108,CUST-000650,2026-05-16,105.92,payment,success,Mailed check
4109,CUST-000650,2026-06-16,105.92,payment,success,Mailed check
4110,CUST-000650,2026-07-16,105.92,payment,success,Mailed check
4111,CUST-000650,2026-08-16,105.92,failed_payment,failed,Mailed check
4112,CUST-000650,2026-08-19,105.92,payment,success,Mailed check
4113,CUST-000651,2026-03-16,49.73,payment,success,Mailed check
4114,CUST-000651,2026-04-16,49.73,payment,success,Mailed check
4115,CUST-000651,2026-05-16,49.73,payment,success,Mailed check
4116,CUST-000651,2026-06-16,49.73,payment,success,Mailed check
4117,CUST-000651,2026-07-16,49.73,payment,success,Mailed check
4118,CUST-000651,2026-08-16,49.73,payment,success,Mailed check
4119,CUST-000652,2026-03-16,41.02,payment,success,Bank transfer
4120,CUST-000652,2026-04-16,41.02,payment,success,Bank transfer
4121,CUST-000652,2026-05-16,41.02,payment,success,Bank transfer
4122,CUST-000652,2026-06-16,41.02,payment,success,Bank transfer
4123,CUST-000652,2026-07-16,41.02,payment,success,Bank transfer
4124,CUST-000652,2026-08-16,41.02,payment,success,Bank transfer
4125,CUST-000653,2026-03-16,50.92,payment,success,Mailed check
4126,CUST-000653,2026-04-16,50.92,payment,success,Mailed check
4127,CUST-000653,2026-05-16,50.92,payment,success,Mailed check
4128,CUST-000653,2026-06-16,50.92,payment,success,Mailed check
4129,CUST-000653,2026-07-16,50.92,payment,success,Mailed check
4130,CUST-000653,2026-08-16,50.92,payment,success,Mailed check
4131,CUST-000654,2026-03-16,40.31,failed_payment,failed,Electronic check
4132,CUST-000654,2026-03-19,40.31,payment,success,Electronic check
4133,CUST-000654,2026-04-16,40.31,payment,success,Electronic check
4134,CUST-000654,2026-05-16,40.31,payment,success,Electronic check
4135,CUST-000654,2026-06-16,40.31,payment,success,Electronic check
4136,CUST-000654,2026-07-16,40.31,payment,success,Electronic check
4137,CUST-000654,2026-08-16,40.31,payment,success,Electronic check
4138,CUST-000655,2026-03-16,51.77,payment,success,Mailed check
4139,CUST-000655,2026-04-16,51.77,payment,success,Mailed check
4140,CUST-000655,2026-05-16,51.77,payment,success,Mailed check
4141,CUST-000655,2026-06-16,51.77,payment,success,Mailed check
4142,CUST-000655,2026-07-16,51.77,payment,success,Mailed check
4143,CUST-000655,2026-08-16,51.77,payment,success,Mailed check
4144,CUST-000656,2026-03-16,28.29,payment,success,Mailed check
4145,CUST-000656,2026-04-16,28.29,payment,success,Mailed check
4146,CUST-000656,2026-05-16,28.29,failed_payment,failed,Mailed check
4147,CUST-000656,2026-06-16,28.29,failed_payment,failed,Mailed check
4148,CUST-000656,2026-07-16,28.29,failed_payment,failed,Mailed check
4149,CUST-000656,2026-08-16,28.29,failed_payment,failed,Mailed check
4150,CUST-000656,2026-08-19,28.29,payment,success,Mailed check
4151,CUST-000657,2026-03-16,35.85,failed_payment,failed,Mailed check
4152,CUST-000657,2026-03-19,35.85,payment,success,Mailed check
4153,CUST-000657,2026-04-16,35.85,payment,success,Mailed check
4154,CUST-000657,2026-05-16,35.85,payment,success,Mailed check
4155,CUST-000657,2026-06-16,35.85,payment,success,Mailed check
4156,CUST-000657,2026-07-16,35.85,payment,success,Mailed check
4157,CUST-000657,2026-08-16,35.85,payment,success,Mailed check
4158,CUST-000658,2026-03-16,61.71,payment,success,Bank transfer
4159,CUST-000658,2026-04-16,61.71,payment,success,Bank transfer
4160,CUST-000658,2026-05-16,61.71,payment,success,Bank transfer
4161,CUST-000658,2026-06-16,61.71,payment,success,Bank transfer
4162,CUST-000658,2026-07-16,61.71,payment,success,Bank transfer
4163,CUST-000658,2026-08-16,61.71,payment,success,Bank transfer
4164,CUST-000659,2026-03-16,107.95,payment,success,Mailed check
4165,CUST-000659,2026-04-16,107.95,payment,success,Mailed check
4166,CUST-000659,2026-05-16,107.95,payment,success,Mailed check
4167,CUST-000659,2026-06-16,107.95,payment,success,Mailed check
4168,CUST-000659,2026-07-16,107.95,payment,success,Mailed check
4169,CUST-000659,2026-08-16,107.95,failed_payment,failed,Mailed check
4170,CUST-000659,2026-08-19,107.95,payment,success,Mailed check
4171,CUST-000660,2026-03-16,25.73,payment,success,Mailed check
4172,CUST-000660,2026-04-16,25.73,payment,success,Mailed check
